# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-06-05 11:09:23.837
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
636.557697,7.8514,8.4189,6.2414,13.09
636.569136,7.7041,8.5177,6.5742,13.23
636.585184,7.8475,8.7132,6.6843,13.50
636.591098,7.5392,8.6827,6.5533,13.24
636.601080,7.6140,8.9491,6.1935,13.28
636.607970,7.8678,8.8511,6.3432,13.43
636.617209,7.6596,8.9090,6.4572,13.41
636.633334,7.5863,9.2051,6.4394,13.56
636.649204,7.3993,8.9356,6.7023,13.40
636.649315,7.4270,9.3784,6.6891,13.71
636.665422,7.5187,9.4353,6.7524,13.83
636.665544,7.3703,9.5396,6.8240,13.85
636.681804,7.3658,9.8239,6.7274,14.00
636.698423,7.2595,9.3669,6.5492,13.54
636.698541,7.1871,9.6105,6.6612,13.73
636.715367,7.4262,9.6677,6.5225,13.83
636.715486,7.2462,9.6819,6.6728,13.81
636.733942,7.1192,10.0486,6.6561,14.00
636.738840,7.1346,9.8068,6.7044,13.86
636.750992,7.1287,10.1539,7.1086,14.30
636.756037,7.2920,10.0909,7.2048,14.38
636.767500,7.0288,9.9513,7.2610,14.18
636.784237,7.0718,10.2660,7.1680,14.38
636.788389,7.1808,10.1210,7.0628,14.28
636.800598,7.1033,10.4457,7.2502,14.56
636.805039,7.0350,10.3802,7.0407,14.38
636.817013,7.0788,10.3359,7.0470,14.37
636.833002,6.9546,10.6388,7.2067,14.61
636.849019,6.9805,10.5548,6.9777,14.45
636.849121,6.8559,10.6976,7.1953,14.60
636.865183,7.0184,10.8598,7.1583,14.78
636.865310,6.8361,10.7901,7.2263,14.68
636.881318,6.6347,11.0152,7.4898,14.88
636.897387,6.9806,10.7283,7.1632,14.67
636.897553,6.9134,10.9472,7.3964,14.91
636.913813,7.1599,11.1522,7.1851,15.08
636.929935,6.8258,11.0520,7.3035,14.90
636.930054,7.0402,11.2353,7.1320,15.06
636.946293,6.8064,11.1336,7.2023,14.90
636.946413,6.5442,11.2840,7.2804,14.94
636.963350,6.7844,11.5205,7.1939,15.18
636.980686,6.5503,11.5843,7.1711,15.12
636.980817,6.7250,11.6846,7.0547,15.22
637.001579,6.7009,11.3782,7.2240,15.05
637.001748,6.5960,11.5179,7.3259,15.16
637.018687,6.7794,11.4613,7.4719,15.27
637.019788,6.5582,11.5549,7.4204,15.22
637.034964,6.7083,11.7116,7.2042,15.30
637.036210,6.8034,11.6219,6.9924,15.17
637.051870,6.4825,11.7415,6.9509,15.11
637.069011,6.6585,11.7385,6.9188,15.17
637.069494,6.4229,11.9104,7.2813,15.37
637.085656,6.3598,12.2290,7.4528,15.67
637.086185,6.3444,11.9086,7.2917,15.34
637.101744,6.2793,11.9933,7.1869,15.33
637.117844,6.7890,11.9395,7.0063,15.42
637.118707,6.3735,11.9736,6.8730,15.21
637.134938,6.2978,12.0655,6.9015,15.26
637.135241,6.5234,12.0327,6.8278,15.30
637.154407,6.3122,12.2946,6.9966,15.49
637.169946,6.3805,12.2996,6.9488,15.50
637.170444,6.1524,12.0421,7.0344,15.24
637.186572,6.3028,12.0674,7.0049,15.31
637.186685,6.5158,12.1509,6.9659,15.45
637.203112,6.2633,12.2051,7.0160,15.41
637.208762,6.4796,12.2734,6.8925,15.50
637.219541,6.2943,12.2227,6.7864,15.33
637.225583,6.1907,12.2566,6.7651,15.31
637.236023,6.4581,12.2932,6.5401,15.35
637.252585,6.2915,12.0099,6.6238,15.09
637.259644,6.3931,12.1208,6.4957,15.17
637.268853,6.2680,12.0408,6.5481,15.07
637.275033,6.2655,12.1027,6.6101,15.15
637.285182,6.4449,12.2317,6.4139,15.24
637.301417,6.2958,12.2312,6.5054,15.22
637.307849,6.3740,12.3697,6.3637,15.30
637.317621,6.2987,12.2521,6.2388,15.12
637.325295,6.1710,12.1687,6.2470,15.01
637.341733,6.4106,12.1180,5.9048,14.93
637.350086,6.2737,12.1126,6.0103,14.91
637.366011,6.3143,12.1152,5.9334,14.89
637.366105,6.4947,12.0464,5.8026,14.86
637.382244,6.2043,12.1917,5.9618,14.92
637.398146,6.3837,12.1846,5.7920,14.93
637.398982,6.1549,12.0520,5.7401,14.70
637.414752,6.3355,11.9677,5.6614,14.68
637.415907,6.4160,11.9221,5.5045,14.62
637.431486,6.3275,12.0545,5.4986,14.68
637.450933,6.4014,12.0719,5.3119,14.66
637.451168,6.2339,11.9569,5.3666,14.51
637.456771,6.1980,11.9718,5.3582,14.51
637.467891,6.3297,11.9963,5.0939,14.49
637.484074,6.1304,11.8150,5.0411,14.23
637.490121,6.2565,11.7625,4.9617,14.22
637.500500,6.3039,11.6239,4.8953,14.10
637.506194,6.2826,11.6560,4.9825,14.15
637.516709,6.3573,11.8682,4.9260,14.34
637.532571,6.2411,11.8561,4.7881,14.23
637.548849,6.2768,11.6467,4.3793,13.94
637.548962,6.3404,11.6578,4.2403,13.93
637.565064,6.1676,11.5361,4.3347,13.78
637.565180,6.2675,11.4028,4.2279,13.68
637.581465,6.3612,11.3300,4.3397,13.70
637.597847,6.1507,11.3991,4.5870,13.74
637.597972,6.2568,11.3627,4.2912,13.66
637.614184,6.2005,11.3315,4.1107,13.56
637.630339,6.4072,11.3666,3.8695,13.61
637.630454,6.1965,11.2012,3.9186,13.39
637.646402,6.0474,11.2254,3.8081,13.31
637.646556,6.3477,11.2474,3.6782,13.43
637.662504,6.2949,11.1124,3.7568,13.31
637.678554,6.5044,10.9557,3.4282,13.19
637.679363,6.3011,10.8787,3.3767,13.02
637.694549,6.0624,10.9102,3.4237,12.94
637.695336,6.2229,10.8771,3.2739,12.95
637.710502,6.2996,10.7816,3.2328,12.90
637.727086,6.3604,10.8699,2.8469,12.91
637.728528,6.2419,10.8197,2.7290,12.79
637.746668,6.0735,10.8834,2.7249,12.76
637.746935,6.2324,10.8755,2.6366,12.81
637.763521,6.1522,10.7004,2.6276,12.62
637.780075,6.1248,10.5568,2.7554,12.51
637.780179,6.1678,10.3475,2.5181,12.31
637.796716,6.0531,10.3489,2.3991,12.23
637.796842,6.1058,10.3934,2.3185,12.28
637.812777,6.1536,10.4165,2.1424,12.29
637.829065,6.1513,10.5258,2.0618,12.36
637.829185,6.3064,10.4154,2.0346,12.34
637.845272,6.2222,10.3530,1.8211,12.22
637.845393,6.0705,10.4086,1.8462,12.19
637.861452,6.1430,10.1025,1.6271,11.93
637.877376,6.1190,10.0916,1.6624,11.92
637.877550,6.1507,9.9045,1.5103,11.76
637.893338,6.1788,9.7508,1.3910,11.63
637.909592,5.9919,9.8195,1.2430,11.57
637.910229,6.0228,9.5790,1.2600,11.39
637.925510,5.9069,9.7542,1.2178,11.47
637.926997,5.8580,9.6493,1.0540,11.34
637.941898,5.9073,9.6018,1.1395,11.33
637.957906,5.9662,9.8661,1.0640,11.58
637.962151,6.1364,9.6298,1.0009,11.46
637.974609,6.0576,9.5437,0.8646,11.34
637.991255,5.9993,9.3208,0.5869,11.10
637.991391,5.8687,9.0781,0.3480,10.82
638.009699,5.8921,9.2393,0.3330,10.96
638.009910,5.8500,9.1166,0.3271,10.84
638.026001,5.7813,9.0363,0.3268,10.73
638.026158,5.8727,9.0991,0.2626,10.83
638.042564,5.9289,9.0955,0.2442,10.86
638.050111,5.6301,9.0508,-0.1149,10.66
638.058701,5.8988,9.1196,-0.2795,10.86
638.075724,5.5151,9.0285,-0.1677,10.58
638.076110,5.6258,8.9556,-0.1563,10.58
638.092246,5.9397,8.4816,-0.1790,10.36
638.099529,6.0339,8.5785,-0.2600,10.49
638.108079,5.9574,8.6777,-0.3843,10.53
638.123974,5.7027,8.5379,-0.4714,10.28
638.140113,5.3712,8.4322,-0.8345,10.03
638.140826,5.3709,8.2692,-0.8730,9.90
638.157208,5.6699,8.1504,-1.0107,9.98
638.157964,5.5318,8.3237,-1.0516,10.05
638.175919,5.5788,8.1602,-0.8982,9.93
638.176208,5.4587,8.2863,-1.0195,9.97
638.194796,5.4206,8.0554,-1.0676,9.77
638.198329,5.4948,8.1032,-0.9615,9.84
638.210751,5.5541,8.1917,-0.9348,9.94
638.214905,5.5517,7.9760,-0.9696,9.77
638.227246,5.4889,7.9228,-1.1336,9.70
638.243213,5.4334,7.6670,-1.4720,9.51
638.248821,5.4848,7.6341,-1.3408,9.50
638.259334,5.6623,7.7248,-1.4799,9.69
638.275719,5.2736,7.7820,-1.5397,9.53
638.280764,5.3353,7.7426,-1.6454,9.55
638.292181,5.4409,7.6242,-1.7815,9.53
638.297462,5.1704,7.5797,-1.6880,9.33
638.308609,5.3593,7.5197,-1.6250,9.38
638.324866,5.4051,7.1993,-1.8515,9.19
638.341352,5.3597,7.1727,-1.8616,9.15
638.341481,5.3487,7.0493,-1.8202,9.03
638.357503,5.3522,7.0209,-1.8048,9.01
638.357650,5.1897,7.1051,-1.8915,9.00
638.373555,5.1335,7.1499,-1.9192,9.01
638.389915,5.0661,7.1033,-1.9649,8.94
638.390065,4.9745,6.8689,-1.9900,8.71
638.406259,4.9290,6.6208,-2.0779,8.51
638.406602,5.0213,6.4813,-2.1395,8.47
638.422391,5.0530,6.4204,-2.1371,8.45
638.439129,4.8455,6.2597,-2.2076,8.22
638.439260,4.7042,6.0731,-2.3326,8.03
638.458653,4.7040,5.8683,-2.4458,7.91
638.458877,4.7146,5.7926,-2.4369,7.86
638.476025,4.5856,5.6113,-2.2889,7.60
638.479025,4.5889,5.6147,-2.1929,7.58
638.492327,4.6918,5.5654,-2.1856,7.60
638.496018,4.5577,5.3575,-2.2846,7.40
638.508698,4.4912,5.2569,-2.3438,7.30
638.524678,4.6618,5.1910,-2.2124,7.32
638.540584,4.4152,4.9121,-2.1913,6.96
638.540718,4.3305,4.8235,-2.3076,6.88
638.556895,4.3077,4.5556,-2.4467,6.73
638.557037,4.3134,4.4893,-2.4315,6.68
638.573012,4.3201,4.5756,-2.4486,6.75
638.589001,3.9779,4.5912,-2.3801,6.52
638.589155,4.0241,4.5911,-2.3316,6.54
638.605175,4.0301,4.4919,-2.1437,6.40
638.605293,3.9466,4.3571,-2.0341,6.22
638.621288,3.9319,4.2755,-2.2136,6.22
638.637755,4.1214,4.0608,-2.5508,6.32
638.637881,4.3100,4.1466,-2.6370,6.54
638.653807,4.2959,4.2069,-2.5852,6.54
638.669966,4.0012,4.2787,-2.7372,6.47
638.670086,3.8998,4.2065,-2.7210,6.35
638.685973,3.7978,4.0841,-2.8058,6.24
638.686097,3.8122,3.9950,-2.8790,6.23
638.702381,3.9123,3.8916,-2.8520,6.21
638.719095,4.0469,3.8750,-2.8890,6.30
638.719216,3.9800,3.7963,-2.8129,6.18
638.735873,4.0191,3.7390,-2.8991,6.21
638.736057,4.1500,3.7222,-2.9271,6.30
638.756753,4.1435,3.6335,-2.9206,6.24
638.757062,4.2429,3.6670,-3.0360,6.38
638.772983,4.0632,3.5978,-2.9642,6.18
638.775595,3.9928,3.5103,-2.7904,6.00
638.788994,4.0543,3.5727,-2.8865,6.13
638.805047,3.9709,3.6402,-2.9641,6.15
638.808898,3.9870,3.6189,-3.0218,6.17
638.821206,4.0303,3.6575,-2.9689,6.20
638.825617,4.0047,3.5050,-2.8849,6.05
638.837285,4.1740,3.5034,-2.8937,6.17
638.853475,4.0775,3.4617,-2.9213,6.09
638.857667,4.1413,3.3898,-2.9110,6.09
638.869368,4.2148,3.3454,-2.9523,6.14
638.885461,4.1855,3.2341,-2.8587,6.01
638.891356,4.2574,3.2531,-2.7859,6.04
638.901689,4.2411,3.2765,-2.7723,6.03
638.907885,4.2751,3.3325,-2.8320,6.12
638.917928,4.3288,3.3924,-2.9312,6.23
638.924950,4.3543,3.3630,-2.9194,6.23
638.940365,4.3266,3.1878,-2.9754,6.14
638.950821,4.2779,3.2166,-2.9907,6.13
638.957189,4.3060,3.2018,-2.9575,6.13
638.967080,4.3409,3.1745,-2.9766,6.15
638.984135,4.3541,3.2161,-3.0457,6.21
638.990313,4.4390,3.2122,-3.1151,6.30
639.001623,4.3752,3.3015,-3.1657,6.33
639.007323,4.3966,3.3338,-3.1127,6.34
639.015025,4.5096,3.3020,-3.0765,6.38
639.025541,4.4904,3.2945,-3.0791,6.36
639.042256,4.5330,3.1489,-3.0071,6.29
639.047538,4.5744,3.1582,-2.9690,6.30
639.058649,4.5910,3.1505,-2.8481,6.25
639.065097,4.6432,3.0370,-2.7412,6.19
639.076186,4.7300,3.0737,-2.6729,6.24
639.093562,4.4735,3.0121,-2.9425,6.14
639.096785,4.5340,3.1009,-3.0931,6.30
639.109859,4.6429,3.2142,-3.1836,6.48
639.125687,4.7012,3.3022,-2.9719,6.47
639.129915,4.7510,3.2595,-2.8223,6.42
639.141903,4.7643,3.2146,-2.5493,6.29
639.147298,4.8270,3.3563,-2.3058,6.32
639.158701,4.7959,3.4944,-2.2195,6.34
639.175153,4.6973,3.3061,-2.2811,6.18
639.175271,4.6409,3.2462,-2.3710,6.14
639.197418,4.8616,3.0826,-2.4362,6.25
639.197551,4.9881,2.9982,-2.5598,6.36
639.214146,5.0496,3.0787,-2.5923,6.46
639.230570,5.0493,3.0917,-2.5412,6.44
639.230701,5.1825,3.2828,-2.5142,6.63
639.246996,5.1542,3.2636,-2.4241,6.56
639.247143,5.0887,3.2712,-2.4196,6.52
639.262943,5.0210,3.3461,-2.3454,6.47
639.279230,5.0330,3.3394,-2.3304,6.47
639.279367,5.1493,3.5137,-2.2858,6.64
639.295482,5.1486,3.5643,-2.2416,6.65
639.295740,5.0710,3.5076,-2.1954,6.55
639.311422,5.0769,3.5800,-2.1180,6.56
639.327462,5.1846,3.5764,-1.9911,6.61
639.328303,5.2868,3.6268,-2.0964,6.75
639.343663,5.3967,3.5411,-2.0649,6.78
639.359858,5.4182,3.6027,-1.8196,6.76
639.360953,5.4747,3.6083,-1.8171,6.80
639.376203,5.4163,3.5802,-1.7352,6.72
639.377241,5.3454,3.8436,-1.7677,6.82
639.392550,5.4487,3.8845,-1.6976,6.90
639.408680,5.3434,3.7996,-1.5918,6.75
639.410720,5.5820,3.7888,-1.5445,6.92
639.424852,5.6415,3.7202,-1.3883,6.90
639.440739,5.6894,4.0151,-1.3627,7.10
639.440877,5.9485,4.1831,-1.2762,7.38
639.457141,5.7365,4.1104,-1.0608,7.14
639.457266,5.6254,4.2198,-1.0795,7.11
639.476881,5.8688,4.3556,-1.0162,7.38
639.477137,5.6832,4.2013,-0.8904,7.12
639.493559,5.9945,4.2267,-0.9881,7.40
639.509924,5.9456,4.1180,-0.9349,7.29
639.510045,6.0378,4.2982,-0.9766,7.48
639.517634,5.9478,4.2129,-0.9468,7.35
639.526299,5.8847,4.3794,-0.8181,7.38
639.542570,6.0479,4.5656,-0.7226,7.61
639.550632,5.9535,4.6856,-0.4632,7.59
639.559412,5.9942,4.7983,-0.4972,7.69
639.575179,6.0531,4.6879,-0.4836,7.67
639.575680,5.9513,4.7108,-0.3828,7.60
639.591839,6.1579,4.6606,-0.2110,7.73
639.599621,6.1497,4.7844,-0.1533,7.79
639.608176,6.1443,4.9862,-0.2213,7.92
639.624063,6.3238,5.0057,-0.2980,8.07
639.640116,6.1867,5.1187,-0.1545,8.03
639.641690,6.3552,4.9835,-0.0990,8.08
639.656315,6.3603,4.9388,0.1822,8.05
639.657844,6.3203,5.1825,0.1399,8.17
639.672248,6.4652,5.1722,0.1514,8.28
639.688342,6.1063,5.4009,0.4945,8.17
639.690577,6.1285,5.3077,0.3436,8.11
639.704541,6.0572,5.1739,0.5067,7.98
639.707021,5.8698,5.3337,0.4218,7.94
639.720635,5.9487,5.1927,0.3130,7.90
639.737396,5.6195,5.2112,0.5248,7.68
639.740535,5.9118,5.2034,0.4080,7.89
639.756694,5.7941,5.1584,0.6511,7.78
639.756940,5.6014,5.4926,0.7816,7.88
639.772142,5.8465,5.4965,0.6689,8.05
639.788750,5.4738,5.6165,1.1095,7.92
639.789481,5.7617,5.5012,0.7867,8.00
639.804922,5.8527,5.3135,0.7820,7.94
639.806630,5.6111,5.6035,1.0003,7.99
639.821020,5.7322,5.6127,0.9025,8.07
639.837139,5.7484,5.8662,1.3633,8.33
639.838730,5.8033,6.0036,1.2774,8.45
639.853275,5.8960,5.8450,1.2897,8.40
639.855628,5.7239,6.1049,1.5902,8.52
639.869622,5.8727,6.2548,1.4310,8.70
639.885917,6.0732,6.3028,1.6060,8.90
639.888951,6.2021,6.5034,1.3959,9.09
639.902218,6.4993,6.2995,1.3110,9.15
639.905250,6.3525,6.4051,1.6126,9.16
639.918259,6.3212,6.6575,1.5259,9.31
639.934433,6.2903,6.4839,1.7313,9.20
639.938034,6.3237,6.7996,1.6744,9.44
639.950681,6.6103,6.7128,1.6002,9.56
639.966956,6.1921,7.2153,1.9139,9.70
639.971221,6.4577,7.0881,1.7615,9.75
639.984163,6.4173,7.0585,2.0157,9.75
640.000507,6.2074,7.5009,2.0831,9.96
640.002013,6.4921,7.3802,1.8869,10.01
640.018305,6.4710,7.3288,2.1256,10.01
640.018634,6.3256,7.7179,2.1967,10.22
640.033889,6.8454,7.4762,2.1925,10.37
640.036932,6.8607,7.8398,2.3567,10.68
640.050472,7.0968,7.7637,2.1634,10.74
640.066975,7.2289,8.0758,2.5627,11.14
640.084077,7.4021,8.0309,2.3468,11.17
640.084257,7.4702,7.8903,2.4281,11.13
640.086304,7.3401,8.2051,2.5793,11.31
640.101216,7.4446,8.3313,2.5044,11.45
640.117430,7.1199,8.5182,2.8367,11.46
640.119297,7.1521,8.6769,2.5412,11.53
640.133990,7.2868,8.4688,2.4618,11.44
640.136352,7.1322,8.7258,2.6501,11.58
640.150858,7.2626,8.9912,2.4127,11.81
640.167797,7.2654,9.0166,2.8403,11.92
640.168656,7.4101,9.2053,2.7446,12.13
640.190898,7.6394,8.7903,3.0008,12.03
640.191057,7.6945,8.9400,3.2519,12.24
640.207746,7.9647,9.3121,2.9858,12.61
640.207864,8.1039,9.2560,2.8522,12.63
640.223974,8.0805,9.4665,2.8686,12.77
640.239924,8.3897,9.4681,2.6271,12.92
640.240091,8.3195,9.4962,2.7193,12.91
640.256040,8.4167,9.7570,2.5404,13.13
640.256168,8.3408,9.6031,2.6701,13.00
640.272212,8.0669,9.6731,2.7970,12.90
640.288204,8.3170,10.0267,2.7798,13.32
640.288306,8.1091,9.9939,2.9943,13.21
640.304366,8.1810,10.3262,2.9076,13.49
640.320925,8.0795,10.2199,3.1550,13.40
640.321059,8.0036,10.4352,2.9727,13.48
640.325910,8.4083,10.2504,2.8981,13.57
640.337098,8.4138,10.1975,2.9349,13.54
640.353372,8.4572,10.5885,2.9314,13.86
640.358703,8.5344,10.5226,3.4112,13.97
640.369421,8.4457,10.7474,3.5163,14.11
640.375599,8.7175,10.6243,3.3581,14.15
640.385275,8.7399,10.4956,3.3782,14.07
640.401362,8.9620,11.0703,3.2526,14.61
640.408192,8.9671,11.0508,3.4023,14.63
640.417825,8.7374,11.2429,3.4336,14.65
640.434202,8.9793,10.9869,3.2312,14.55
640.441586,8.7399,11.1376,3.2945,14.54
640.450908,8.9473,11.3943,3.1568,14.83
640.469880,8.9823,11.2034,3.3760,14.75
640.470088,8.7461,11.3769,3.4886,14.77
640.485501,9.1288,11.4432,3.3696,15.02
640.490015,8.8846,11.5327,3.3844,14.95
640.501844,9.1418,11.9193,3.1833,15.35
640.506450,9.1287,11.9092,3.2242,15.35
640.517854,8.9438,11.9937,3.2792,15.32
640.533809,9.3162,11.9869,3.1878,15.51
640.540061,9.1236,11.9081,3.2909,15.36
640.549912,9.1188,12.0959,3.2663,15.50
640.556529,9.2859,12.0160,3.3318,15.55
640.566573,9.0750,12.0158,3.3760,15.43
640.582759,8.9831,12.3466,3.2580,15.61
640.599006,9.1209,12.3832,3.2861,15.73
640.599094,8.9213,12.3196,3.5018,15.61
640.614842,9.1661,12.6344,3.4043,15.98
640.614930,8.9631,12.5964,3.4819,15.85
640.631281,8.9047,12.7976,3.3085,15.94
640.647383,9.0466,12.7487,2.9176,15.90
640.647689,9.0274,12.9642,2.8440,16.05
640.663753,9.2639,13.0893,2.8289,16.28
640.679862,9.4760,13.0412,3.2909,16.45
640.680062,9.6973,13.0743,3.3443,16.62
640.696290,9.7969,12.8200,3.3632,16.48
640.696407,9.7977,12.9303,3.1703,16.53
640.713155,9.8246,13.1978,2.9182,16.71
640.729925,9.2987,13.4473,2.9691,16.62
640.730065,9.3207,13.6704,2.9047,16.80
640.747217,9.3900,13.6160,2.8734,16.79
640.748392,9.2984,13.6362,2.8991,16.76
640.766295,9.3253,13.6616,2.7337,16.77
640.766520,9.3070,13.4820,2.6817,16.60
640.784242,9.2274,13.7854,2.7103,16.81
640.787176,9.3332,13.7994,2.7206,16.88
640.800611,9.1803,13.8451,2.7431,16.84
640.816928,9.2834,13.8806,2.5495,16.89
640.819981,9.1786,13.9134,2.5242,16.86
640.833293,9.1824,14.1982,2.5540,17.10
640.836339,9.1304,14.3444,2.5380,17.19
640.849805,9.0656,14.3155,2.5672,17.14
640.865874,9.0212,14.4252,2.5096,17.20
640.866012,9.1294,14.3356,2.4930,17.18
640.882017,9.1011,14.2482,2.4369,17.08
640.898166,9.1578,14.4103,2.1934,17.21
640.898312,9.0714,14.3853,2.3089,17.16
640.914646,8.9602,14.5137,2.4261,17.23
640.931069,8.9365,14.6583,2.4892,17.35
640.931204,8.7722,14.7605,2.4011,17.34
640.947547,8.7556,14.8669,2.2962,17.41
640.947692,8.7097,14.7619,2.1583,17.28
640.963512,8.7614,14.7830,2.0830,17.31
640.979668,8.5687,14.7561,1.9265,17.17
640.979779,8.4969,14.7830,1.9338,17.16
640.995917,8.4770,14.9984,2.0247,17.35
640.996109,8.5764,15.1438,2.0037,17.52
641.012729,8.4980,15.1693,1.9968,17.50
641.031765,8.2100,15.2054,1.8331,17.38
641.032004,8.0905,15.1419,1.8414,17.27
641.035657,8.0795,15.1763,1.8146,17.29
641.049869,8.1149,15.1453,1.7413,17.27
641.065644,7.9613,15.1758,1.7961,17.23
641.066344,8.0172,15.2363,1.6301,17.29
641.082541,8.0990,15.2578,1.4167,17.33
641.099108,7.9550,15.3961,1.5184,17.40
641.100802,7.9524,15.3196,1.6876,17.34
641.115370,7.9611,15.3789,1.7394,17.40
641.132165,7.8145,15.5276,1.6100,17.46
641.132290,7.7590,15.5098,1.4427,17.40
641.148395,7.3865,15.7536,1.0401,17.43
641.149736,7.5143,15.6375,0.9844,17.38
641.165146,7.5093,15.6668,1.1632,17.41
641.166174,7.5239,15.5972,1.2813,17.36
641.181637,7.6545,15.5761,1.4352,17.41
641.198220,7.6063,15.5851,1.5567,17.41
641.199593,7.6203,15.6150,1.4197,17.43
641.217246,7.5565,15.6578,1.2582,17.43
641.217454,7.4645,15.7471,1.0208,17.46
641.233701,7.3358,15.8540,0.4966,17.48
641.240741,7.2069,15.8600,0.3524,17.42
641.249919,7.2648,15.9464,0.2951,17.53
641.257250,7.1473,15.9270,0.3073,17.46
641.266592,7.0054,15.9261,0.1595,17.40
641.283026,6.9067,15.8944,-0.0693,17.33
641.299132,6.7423,15.8255,-0.0993,17.20
641.299258,6.6843,15.8575,0.0995,17.21
641.315353,6.6081,15.7027,0.4289,17.04
641.315471,6.6562,15.5904,0.4759,16.96
641.331384,6.6820,15.6038,0.5774,16.98
641.347579,6.5413,15.5407,0.5337,16.87
641.348385,6.4784,15.5661,0.5451,16.87
641.363809,6.3935,15.5296,0.6115,16.81
641.364910,6.2635,15.5244,0.4727,16.75
641.379835,6.1145,15.6054,0.2295,16.76
641.395991,6.0784,15.5731,-0.1954,16.72
641.397638,6.0363,15.5637,-0.3428,16.70
641.412234,6.2126,15.5075,-0.4272,16.71
641.428475,6.2633,15.3560,-0.5119,16.59
641.430196,6.4890,15.2482,-0.4818,16.58
641.444463,6.3395,15.1526,-0.4006,16.43
641.447110,6.3297,15.0947,-0.4095,16.37
641.460596,6.5003,15.0449,-0.3813,16.39
641.477235,6.3635,14.9835,-0.3068,16.28
641.479586,6.4571,15.0067,-0.3525,16.34
641.496414,6.5061,14.8972,-0.3135,16.26
641.496682,6.4168,14.8558,-0.4508,16.19
641.512238,6.4040,14.8664,-0.6097,16.20
641.529207,6.2336,14.7778,-0.7272,16.06
641.529807,6.3970,14.7696,-0.7935,16.11
641.545840,6.4347,14.5584,-0.7723,15.94
641.546081,6.4742,14.4527,-0.7540,15.85
641.562237,6.5386,14.3988,-0.7945,15.83
641.578475,6.5307,14.0945,-1.0237,15.57
641.579075,6.4992,14.1196,-1.1453,15.59
641.594537,6.7437,13.9626,-0.9596,15.54
641.595269,6.8190,13.9528,-0.8616,15.55
641.610524,6.7965,13.9205,-0.8110,15.51
641.626519,6.8073,13.6843,-1.0125,15.32
641.628985,6.7692,13.5980,-1.2618,15.24
641.642658,6.8349,13.5234,-1.4359,15.22
641.645015,6.7522,13.3868,-1.4399,15.06
641.658930,6.6529,13.4343,-1.4866,15.06
641.674966,6.8980,13.3808,-1.1668,15.10
641.677658,6.7707,13.1935,-1.0636,14.87
641.691389,6.6539,13.1516,-1.0743,14.78
641.707347,6.6701,12.9366,-0.9873,14.59
641.707479,6.6435,12.8331,-1.0387,14.49
641.723345,6.7837,12.8319,-1.1841,14.56
641.739460,6.9155,12.5206,-1.1337,14.35
641.739579,6.9387,12.7019,-1.1914,14.52
641.755570,6.8621,12.7015,-1.0039,14.47
641.755692,6.8435,12.5495,-1.0738,14.33
641.772349,6.7966,12.4228,-1.1885,14.21
641.790672,6.6882,12.0938,-1.0549,13.86
641.790859,6.6644,12.0199,-1.1640,13.79
641.805981,6.8130,11.8827,-1.1290,13.74
641.806116,6.8353,11.7476,-1.1812,13.64
641.822797,6.8680,11.7482,-1.2823,13.67
641.839049,7.1178,11.5043,-1.2217,13.58
641.839159,7.0139,11.4903,-1.1607,13.51
641.855453,7.0536,11.2825,-0.8445,13.33
641.871592,7.0779,11.1906,-0.8615,13.27
641.871691,7.1884,11.0332,-0.9783,13.20
641.887740,7.4092,10.8673,-0.9549,13.19
641.887859,7.4025,10.7386,-0.9452,13.08
641.903837,7.5672,10.6537,-0.8601,13.10
641.908781,7.5743,10.5751,-0.8544,13.04
641.920202,7.5939,10.3939,-0.9805,12.91
641.935848,7.5467,10.2308,-0.8818,12.74
641.936012,7.5262,10.0631,-0.8117,12.59
641.951917,7.4520,9.9772,-0.6858,12.47
641.958959,7.4651,9.8667,-0.6114,12.39
641.968079,7.5366,9.7660,-0.6153,12.35
641.984442,7.7051,9.4195,-0.5250,12.18
642.001035,7.7422,9.3216,-0.5502,12.13
642.001166,7.8411,9.1545,-0.4940,12.06
642.007767,7.8383,8.9737,-0.5015,11.93
642.018821,7.7207,8.7202,-0.5373,11.66
642.039781,7.7939,8.5919,-0.3650,11.61
642.040047,7.7221,8.3422,-0.2677,11.37
642.057816,7.7050,7.9784,-0.3322,11.10
642.057944,7.7459,7.7390,-0.3983,10.96
642.065514,7.8097,7.7333,-0.3134,11.00
642.074893,7.6061,7.5697,-0.3614,10.74
642.091548,7.6762,7.1933,-0.1373,10.52
642.098360,7.6446,7.0631,-0.0583,10.41
642.108101,7.7092,6.9816,-0.0242,10.40
642.115040,7.6622,6.8227,-0.0467,10.26
642.131849,7.6314,6.5004,-0.1669,10.03
642.140958,7.6142,6.3900,-0.2076,9.94
642.157310,7.5127,6.3246,-0.1774,9.82
642.157425,7.5631,6.3102,-0.0891,9.85
642.173269,7.6102,6.1718,0.0991,9.80
642.189424,7.6705,5.8283,0.4146,9.64
642.189534,7.5689,5.7354,0.5014,9.51
642.205584,7.5956,5.6454,0.5179,9.48
642.205839,7.5879,5.6227,0.4765,9.46
642.222100,7.6175,5.5433,0.4622,9.43
642.238204,7.6751,5.2960,0.5093,9.34
642.238313,7.5947,5.1605,0.5419,9.20
