time_s,t_from_ride_start_s,phone_aT_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
343.08,-159.827,0.0957,0.559,0.0,
343.18,-159.727,0.0936,0.547,0.0,
343.28,-159.627,0.0937,0.547,0.0,
343.38,-159.527,0.0975,0.569,0.0,
343.48,-159.427,0.1063,0.621,0.0,
343.58,-159.327,0.1116,0.652,0.0,
343.68,-159.227,0.1108,0.647,0.0,
343.78,-159.127,0.1096,0.64,0.0,
343.88,-159.027,0.1115,0.651,0.0,
343.98,-158.927,0.1119,0.653,0.0,
344.08,-158.827,0.1119,0.653,0.0,
344.18,-158.727,0.1099,0.642,0.0,
344.28,-158.627,0.1067,0.623,0.0,
344.38,-158.527,0.1084,0.633,0.0,
344.48,-158.427,0.1074,0.627,0.0,
344.58,-158.327,0.1095,0.639,0.0,
344.68,-158.227,0.1105,0.645,0.0,
344.78,-158.127,0.1096,0.64,0.0,
344.88,-158.027,0.1108,0.647,0.0,
344.98,-157.927,0.1178,0.688,0.0,
345.08,-157.827,0.1255,0.733,0.0,
345.18,-157.727,0.1308,0.764,0.0,
345.28,-157.627,0.1345,0.786,0.0,
345.38,-157.527,0.1354,0.791,0.0,
345.48,-157.427,0.1354,0.791,0.0,
345.58,-157.327,0.132,0.771,0.0,
345.68,-157.227,0.1289,0.753,0.0,
345.78,-157.127,0.1257,0.734,0.0,
345.88,-157.027,0.1238,0.723,0.0,
345.98,-156.927,0.1254,0.732,0.0,
346.08,-156.827,0.1225,0.716,0.0,
346.18,-156.727,0.1234,0.721,0.0,
346.28,-156.627,0.1243,0.726,0.0,
346.38,-156.527,0.1228,0.717,0.0,
346.48,-156.427,0.1214,0.709,0.0,
346.58,-156.327,0.1185,0.692,0.0,
346.68,-156.227,0.1209,0.706,0.0,
346.78,-156.127,0.1163,0.679,0.0,
346.88,-156.027,0.1155,0.675,0.0,
346.98,-155.927,0.115,0.671,0.0,
347.08,-155.827,0.1144,0.668,0.0,
347.18,-155.727,0.115,0.672,0.0,
347.28,-155.627,0.1149,0.671,0.0,
347.38,-155.527,0.1168,0.682,0.0,
347.48,-155.427,0.1189,0.695,0.0,
347.58,-155.327,0.1173,0.685,0.0,
347.68,-155.227,0.1158,0.676,0.0,
347.78,-155.127,0.1128,0.659,0.0,
347.88,-155.027,0.1111,0.649,0.0,
347.98,-154.927,0.1115,0.651,0.0,
348.08,-154.827,0.1111,0.649,0.0,
348.18,-154.727,0.1102,0.643,0.0,
348.28,-154.627,0.1079,0.63,0.0,
348.38,-154.527,0.1056,0.617,0.0,
348.48,-154.427,0.1053,0.615,0.0,
348.58,-154.327,0.1051,0.614,0.0,
348.68,-154.227,0.1044,0.61,0.0,
348.78,-154.127,0.104,0.608,0.0,
348.88,-154.027,0.1022,0.597,0.0,
348.98,-153.927,0.0995,0.581,0.0,
349.08,-153.827,0.0985,0.575,0.0,
349.18,-153.727,0.1032,0.603,0.0,
349.28,-153.627,0.1026,0.599,0.0,
349.38,-153.527,0.1013,0.592,0.0,
349.48,-153.427,0.101,0.59,0.0,
349.58,-153.327,0.0979,0.572,0.0,
349.68,-153.227,0.0975,0.569,0.0,
349.78,-153.127,0.0956,0.559,0.0,
349.88,-153.027,0.0979,0.572,0.0,
349.98,-152.927,0.0978,0.571,0.0,
350.08,-152.827,0.0959,0.56,0.0,
350.18,-152.727,0.0943,0.551,0.0,
350.28,-152.627,0.0927,0.541,0.0,
350.38,-152.527,0.0933,0.545,0.0,
350.48,-152.427,0.0957,0.559,0.0,
350.58,-152.327,0.1028,0.6,0.0,
350.68,-152.227,0.1051,0.614,0.0,
350.78,-152.127,0.1058,0.618,0.0,
350.88,-152.027,0.1037,0.605,0.0,
350.98,-151.927,0.1046,0.611,0.0,
351.08,-151.827,0.1034,0.604,0.0,
351.18,-151.727,0.1031,0.602,0.0,
351.28,-151.627,0.0998,0.583,0.0,
351.38,-151.527,0.0971,0.567,0.0,
351.48,-151.427,0.0955,0.558,0.0,
351.58,-151.327,0.0975,0.569,0.0,
351.68,-151.227,0.0996,0.582,0.0,
351.78,-151.127,0.1013,0.591,0.0,
351.88,-151.027,0.0989,0.578,0.0,
351.98,-150.927,0.0965,0.563,0.0,
352.08,-150.827,0.0959,0.56,0.0,
352.18,-150.727,0.0998,0.583,0.0,
352.28,-150.627,0.1052,0.614,0.0,
352.38,-150.527,0.1049,0.613,0.0,
352.48,-150.427,0.1042,0.608,0.0,
352.58,-150.327,0.1037,0.606,0.0,
352.68,-150.227,0.105,0.613,0.0,
352.78,-150.127,0.1055,0.616,0.0,
352.88,-150.027,0.1069,0.624,0.0,
352.98,-149.927,0.1088,0.635,0.0,
353.08,-149.827,0.113,0.66,0.0,
353.18,-149.727,0.1126,0.658,0.0,
353.28,-149.627,0.111,0.648,0.0,
353.38,-149.527,0.114,0.666,0.0,
353.48,-149.427,0.1119,0.654,0.0,
353.58,-149.327,0.1142,0.667,0.0,
353.68,-149.227,0.1125,0.657,0.0,
353.78,-149.127,0.1136,0.664,0.0,
353.88,-149.027,0.1158,0.676,0.0,
353.98,-148.927,0.1156,0.675,0.0,
354.08,-148.827,0.1149,0.671,0.0,
354.18,-148.727,0.1126,0.657,0.0,
354.28,-148.627,0.1102,0.644,0.0,
354.38,-148.527,0.1102,0.643,0.0,
354.48,-148.427,0.1087,0.635,0.0,
354.58,-148.327,0.1089,0.636,0.0,
354.68,-148.227,0.1053,0.615,0.0,
354.78,-148.127,0.1028,0.6,0.0,
354.88,-148.027,0.1016,0.593,0.0,
354.98,-147.927,0.0997,0.583,0.0,
355.08,-147.827,0.0978,0.571,0.0,
355.18,-147.727,0.0947,0.553,0.0,
355.28,-147.627,0.0918,0.536,0.0,
355.38,-147.527,0.0931,0.544,0.0,
355.48,-147.427,0.094,0.549,0.0,
355.58,-147.327,0.0964,0.563,0.0,
355.68,-147.227,0.0948,0.554,0.0,
355.78,-147.127,0.0913,0.533,0.0,
355.88,-147.027,0.0908,0.53,0.0,
355.98,-146.927,0.0916,0.535,0.0,
356.08,-146.827,0.0923,0.539,0.0,
356.18,-146.727,0.0914,0.534,0.0,
356.28,-146.627,0.0915,0.535,0.0,
356.38,-146.527,0.0925,0.54,0.0,
356.48,-146.427,0.0935,0.546,0.0,
356.58,-146.327,0.0967,0.565,0.0,
356.68,-146.227,0.0972,0.568,0.0,
356.78,-146.127,0.1,0.584,0.0,
356.88,-146.027,0.0988,0.577,0.0,
356.98,-145.927,0.1018,0.595,0.0,
357.08,-145.827,0.1068,0.624,0.0,
357.18,-145.727,0.1064,0.622,0.0,
357.28,-145.627,0.1048,0.612,0.0,
357.38,-145.527,0.1038,0.606,0.0,
357.48,-145.427,0.1031,0.602,0.0,
357.58,-145.327,0.1064,0.622,0.0,
357.68,-145.227,0.107,0.625,0.0,
357.78,-145.127,0.1062,0.621,0.0,
357.88,-145.027,0.1027,0.6,0.0,
357.98,-144.927,0.1039,0.607,0.0,
358.08,-144.827,0.1045,0.61,0.0,
358.18,-144.727,0.1056,0.617,0.0,
358.28,-144.627,0.1032,0.603,0.0,
358.38,-144.527,0.1027,0.6,0.0,
358.48,-144.427,0.1051,0.614,0.0,
358.58,-144.327,0.1046,0.611,0.0,
358.68,-144.227,0.1059,0.619,0.0,
358.78,-144.127,0.1063,0.621,0.0,
358.88,-144.027,0.1039,0.607,0.0,
358.98,-143.927,0.1055,0.616,0.0,
359.08,-143.827,0.1075,0.628,0.0,
359.18,-143.727,0.1059,0.619,0.0,
359.28,-143.627,0.1033,0.603,0.0,
359.38,-143.527,0.0995,0.581,0.0,
359.48,-143.427,0.0984,0.575,0.0,
359.58,-143.327,0.0986,0.576,0.0,
359.68,-143.227,0.0972,0.568,0.0,
359.78,-143.127,0.0957,0.559,0.0,
359.88,-143.027,0.0932,0.545,0.0,
359.98,-142.927,0.0905,0.528,0.0,
360.08,-142.827,0.0914,0.534,0.0,
360.18,-142.727,0.0924,0.54,0.0,
360.28,-142.627,0.0938,0.548,0.0,
360.38,-142.527,0.0919,0.537,0.0,
360.48,-142.427,0.0898,0.525,0.0,
360.58,-142.327,0.0877,0.512,0.0,
360.68,-142.227,0.0919,0.537,0.0,
360.78,-142.127,0.0914,0.534,0.0,
360.88,-142.027,0.0905,0.529,0.0,
360.98,-141.927,0.0887,0.518,0.0,
361.08,-141.827,0.0886,0.518,0.0,
361.18,-141.727,0.0897,0.524,0.0,
361.28,-141.627,0.0886,0.517,0.0,
361.38,-141.527,0.0883,0.516,0.0,
361.48,-141.427,0.0871,0.509,0.0,
361.58,-141.327,0.0873,0.51,0.0,
361.68,-141.227,0.0878,0.512,0.0,
361.78,-141.127,0.0898,0.525,0.0,
361.88,-141.027,0.0922,0.539,0.0,
361.98,-140.927,0.0926,0.541,0.0,
362.08,-140.827,0.0911,0.532,0.0,
362.18,-140.727,0.0919,0.537,0.0,
362.28,-140.627,0.0938,0.548,0.0,
362.38,-140.527,0.0954,0.557,0.0,
362.48,-140.427,0.0941,0.55,0.0,
362.58,-140.327,0.092,0.538,0.0,
362.68,-140.227,0.0921,0.538,0.0,
362.78,-140.127,0.0947,0.553,0.0,
362.88,-140.027,0.095,0.555,0.0,
362.98,-139.927,0.0955,0.558,0.0,
363.08,-139.827,0.0922,0.539,0.0,
363.18,-139.727,0.0896,0.523,0.0,
363.28,-139.627,0.0914,0.534,0.0,
363.38,-139.527,0.0925,0.54,0.0,
363.48,-139.427,0.0909,0.531,0.0,
363.58,-139.327,0.0914,0.534,0.0,
363.68,-139.227,0.0892,0.521,0.0,
363.78,-139.127,0.0886,0.517,0.0,
363.88,-139.027,0.092,0.538,0.0,
363.98,-138.927,0.09,0.526,0.0,
364.08,-138.827,0.089,0.52,0.0,
364.18,-138.727,0.0863,0.504,0.0,
364.28,-138.627,0.0853,0.498,0.0,
364.38,-138.527,0.0874,0.51,0.0,
364.48,-138.427,0.0895,0.523,0.0,
364.58,-138.327,0.0906,0.529,0.0,
364.68,-138.227,0.0898,0.525,0.0,
364.78,-138.127,0.0898,0.525,0.0,
364.88,-138.027,0.0931,0.544,0.0,
364.98,-137.927,0.0946,0.553,0.0,
365.08,-137.827,0.0978,0.571,0.0,
365.18,-137.727,0.0977,0.571,0.0,
365.28,-137.627,0.0948,0.554,0.0,
365.38,-137.527,0.0942,0.55,0.0,
365.48,-137.427,0.0956,0.559,0.0,
365.58,-137.327,0.095,0.555,0.0,
365.68,-137.227,0.094,0.549,0.0,
365.78,-137.127,0.0922,0.539,0.0,
365.88,-137.027,0.0912,0.533,0.0,
365.98,-136.927,0.0928,0.542,0.0,
366.08,-136.827,0.0926,0.541,0.0,
366.18,-136.727,0.092,0.538,0.0,
366.28,-136.627,0.0914,0.534,0.0,
366.38,-136.527,0.0915,0.534,0.0,
366.48,-136.427,0.093,0.543,0.0,
366.58,-136.327,0.0961,0.561,0.0,
366.68,-136.227,0.0951,0.555,0.0,
366.78,-136.127,0.0945,0.552,0.0,
366.88,-136.027,0.0929,0.543,0.0,
366.98,-135.927,0.0917,0.536,0.0,
367.08,-135.827,0.0938,0.548,0.0,
367.18,-135.727,0.0957,0.559,0.0,
367.28,-135.627,0.0949,0.554,0.0,
367.38,-135.527,0.0927,0.542,0.0,
367.48,-135.427,0.0901,0.526,0.0,
367.58,-135.327,0.0916,0.535,0.0,
367.68,-135.227,0.0919,0.536,0.0,
367.78,-135.127,0.0923,0.539,0.0,
367.88,-135.027,0.0896,0.523,0.0,
367.98,-134.927,0.0867,0.506,0.0,
368.08,-134.827,0.0883,0.516,0.0,
368.18,-134.727,0.0892,0.521,0.0,
368.28,-134.627,0.09,0.526,0.0,
368.38,-134.527,0.0884,0.517,0.0,
368.48,-134.427,0.0862,0.503,0.0,
368.58,-134.327,0.0855,0.499,0.0,
368.68,-134.227,0.0869,0.507,0.0,
368.78,-134.127,0.0874,0.511,0.0,
368.88,-134.027,0.087,0.508,0.0,
368.98,-133.927,0.0848,0.495,0.0,
369.08,-133.827,0.0841,0.491,0.0,
369.18,-133.727,0.0855,0.5,0.0,
369.28,-133.627,0.0876,0.511,0.0,
369.38,-133.527,0.0879,0.513,0.0,
369.48,-133.427,0.0866,0.506,0.0,
369.58,-133.327,0.0867,0.506,0.0,
369.68,-133.227,0.0884,0.517,0.0,
369.78,-133.127,0.0912,0.532,0.0,
369.88,-133.027,0.0906,0.529,0.0,
369.98,-132.927,0.0897,0.524,0.0,
370.08,-132.827,0.0873,0.51,0.0,
370.18,-132.727,0.0876,0.512,0.0,
370.28,-132.627,0.0892,0.521,0.0,
370.38,-132.527,0.0887,0.518,0.0,
370.48,-132.427,0.0872,0.509,0.0,
370.58,-132.327,0.0848,0.495,0.0,
370.68,-132.227,0.0848,0.495,0.0,
370.78,-132.127,0.0871,0.509,0.0,
370.88,-132.027,0.088,0.514,0.0,
370.98,-131.927,0.0874,0.511,0.0,
371.08,-131.827,0.0845,0.494,0.0,
371.18,-131.727,0.084,0.491,0.0,
371.28,-131.627,0.0856,0.5,0.0,
371.38,-131.527,0.0868,0.507,0.0,
371.48,-131.427,0.0882,0.515,0.0,
371.58,-131.327,0.0843,0.492,0.0,
371.68,-131.227,0.084,0.491,0.0,
371.78,-131.127,0.0862,0.503,0.0,
371.88,-131.027,0.0873,0.51,0.0,
371.98,-130.927,0.0869,0.507,0.0,
372.08,-130.827,0.0841,0.491,0.0,
372.18,-130.727,0.0823,0.481,0.0,
372.28,-130.627,0.0854,0.499,0.0,
372.38,-130.527,0.0872,0.509,0.0,
372.48,-130.427,0.0873,0.51,0.0,
372.58,-130.327,0.0855,0.499,0.0,
372.68,-130.227,0.0831,0.485,0.0,
372.78,-130.127,0.0835,0.488,0.0,
372.88,-130.027,0.087,0.508,0.0,
372.98,-129.927,0.0863,0.504,0.0,
373.08,-129.827,0.0867,0.506,0.0,
373.18,-129.727,0.0846,0.494,0.0,
373.28,-129.627,0.0846,0.494,0.0,
373.38,-129.527,0.0855,0.499,0.0,
373.48,-129.427,0.0849,0.496,0.0,
373.58,-129.327,0.0837,0.489,0.0,
373.68,-129.227,0.081,0.473,0.0,
373.78,-129.127,0.0807,0.472,0.0,
373.88,-129.027,0.0815,0.476,0.0,
373.98,-128.927,0.0809,0.473,0.0,
374.08,-128.827,0.0806,0.471,0.0,
374.18,-128.727,0.0792,0.462,0.0,
374.28,-128.627,0.0804,0.47,0.0,
374.38,-128.527,0.0807,0.471,0.0,
374.48,-128.427,0.0815,0.476,0.0,
374.58,-128.327,0.0821,0.48,0.0,
374.68,-128.227,0.0796,0.465,0.0,
374.78,-128.127,0.0799,0.467,0.0,
374.88,-128.027,0.0809,0.473,0.0,
374.98,-127.927,0.0813,0.475,0.0,
375.08,-127.827,0.0806,0.471,0.0,
375.18,-127.727,0.0783,0.458,0.0,
375.28,-127.627,0.0766,0.448,0.0,
375.38,-127.527,0.0795,0.464,0.0,
375.48,-127.427,0.0841,0.491,0.0,
375.58,-127.327,0.0873,0.51,0.0,
375.68,-127.227,0.0851,0.497,0.0,
375.78,-127.127,0.0832,0.486,0.0,
375.88,-127.027,0.0835,0.487,0.0,
375.98,-126.927,0.0858,0.501,0.0,
376.08,-126.827,0.0849,0.496,0.0,
376.18,-126.727,0.0841,0.491,0.0,
376.28,-126.627,0.0815,0.476,0.0,
376.38,-126.527,0.0814,0.475,0.0,
376.48,-126.427,0.0838,0.49,0.0,
376.58,-126.327,0.0821,0.479,0.0,
376.68,-126.227,0.08,0.467,0.0,
376.78,-126.127,0.0786,0.459,0.0,
376.88,-126.027,0.078,0.456,0.0,
376.98,-125.927,0.0796,0.465,0.0,
377.08,-125.827,0.0809,0.472,0.0,
377.18,-125.727,0.0809,0.472,0.0,
377.28,-125.627,0.0789,0.461,0.0,
377.38,-125.527,0.0788,0.46,0.0,
377.48,-125.427,0.0795,0.465,0.0,
377.58,-125.327,0.0807,0.472,0.0,
377.68,-125.227,0.0817,0.477,0.0,
377.78,-125.127,0.0809,0.473,0.0,
377.88,-125.027,0.0804,0.469,0.0,
377.98,-124.927,0.0819,0.478,0.0,
378.08,-124.827,0.082,0.479,0.0,
378.18,-124.727,0.0815,0.476,0.0,
378.28,-124.627,0.0803,0.469,0.0,
378.38,-124.527,0.0784,0.458,0.0,
378.48,-124.427,0.0789,0.461,0.0,
378.58,-124.327,0.0808,0.472,0.0,
378.68,-124.227,0.0841,0.491,0.0,
378.78,-124.127,0.0836,0.488,0.0,
378.88,-124.027,0.0823,0.481,0.0,
378.98,-123.927,0.0811,0.474,0.0,
379.08,-123.827,0.0844,0.493,0.0,
379.18,-123.727,0.0848,0.495,0.0,
379.28,-123.627,0.0848,0.495,0.0,
379.38,-123.527,0.0822,0.48,0.0,
379.48,-123.427,0.0804,0.47,0.0,
379.58,-123.327,0.0817,0.477,0.0,
379.68,-123.227,0.0824,0.481,0.0,
379.78,-123.127,0.0818,0.478,0.0,
379.88,-123.027,0.0812,0.474,0.0,
379.98,-122.927,0.081,0.473,0.0,
380.08,-122.827,0.0816,0.477,0.0,
380.18,-122.727,0.0839,0.49,0.0,
380.28,-122.627,0.0849,0.496,0.0,
380.38,-122.527,0.0828,0.484,0.0,
380.48,-122.427,0.0831,0.485,0.0,
380.58,-122.327,0.083,0.485,0.0,
380.68,-122.227,0.083,0.484,0.0,
380.78,-122.127,0.0841,0.491,0.0,
380.88,-122.027,0.0829,0.484,0.0,
380.98,-121.927,0.081,0.473,0.0,
381.08,-121.827,0.0825,0.482,0.0,
381.18,-121.727,0.0834,0.487,0.0,
381.28,-121.627,0.0838,0.49,0.0,
381.38,-121.527,0.0825,0.482,0.0,
381.48,-121.427,0.0818,0.478,0.0,
381.58,-121.327,0.0836,0.488,0.0,
381.68,-121.227,0.0857,0.501,0.0,
381.78,-121.127,0.0845,0.494,0.0,
381.88,-121.027,0.0839,0.49,0.0,
381.98,-120.927,0.0819,0.478,0.0,
382.08,-120.827,0.0811,0.474,0.0,
382.18,-120.727,0.0843,0.492,0.0,
382.28,-120.627,0.0854,0.499,0.0,
382.38,-120.527,0.0844,0.493,0.0,
382.48,-120.427,0.0831,0.486,0.0,
382.58,-120.327,0.0834,0.487,0.0,
382.68,-120.227,0.0861,0.503,0.0,
382.78,-120.127,0.087,0.508,0.0,
382.88,-120.027,0.088,0.514,0.0,
382.98,-119.927,0.0884,0.516,0.0,
383.08,-119.827,0.0881,0.515,0.0,
383.18,-119.727,0.0893,0.522,0.0,
383.28,-119.627,0.0915,0.534,0.0,
383.38,-119.527,0.0929,0.543,0.0,
383.48,-119.427,0.0892,0.521,0.0,
383.58,-119.327,0.0885,0.517,0.0,
383.68,-119.227,0.0891,0.521,0.0,
383.78,-119.127,0.0902,0.527,0.0,
383.88,-119.027,0.0933,0.545,0.0,
383.98,-118.927,0.0928,0.542,0.0,
384.08,-118.827,0.0922,0.539,0.0,
384.18,-118.727,0.0935,0.546,0.0,
384.28,-118.627,0.0917,0.535,0.0,
384.38,-118.527,0.091,0.531,0.0,
384.48,-118.427,0.0902,0.527,0.0,
384.58,-118.327,0.0891,0.521,0.0,
384.68,-118.227,0.092,0.537,0.0,
384.78,-118.127,0.093,0.543,0.0,
384.88,-118.027,0.0921,0.538,0.0,
384.98,-117.927,0.0916,0.535,0.0,
385.08,-117.827,0.089,0.52,0.0,
385.18,-117.727,0.088,0.514,0.0,
385.28,-117.627,0.0909,0.531,0.0,
385.38,-117.527,0.0897,0.524,0.0,
385.48,-117.427,0.0884,0.516,0.0,
385.58,-117.327,0.0857,0.501,0.0,
385.68,-117.227,0.0861,0.503,0.0,
385.78,-117.127,0.0874,0.511,0.0,
385.88,-117.027,0.0887,0.518,0.0,
385.98,-116.927,0.0891,0.521,0.0,
386.08,-116.827,0.0876,0.511,0.0,
386.18,-116.727,0.0846,0.494,0.0,
386.28,-116.627,0.0861,0.503,0.0,
386.38,-116.527,0.0861,0.503,0.0,
386.48,-116.427,0.0877,0.512,0.0,
386.58,-116.327,0.0867,0.506,0.0,
386.68,-116.227,0.0854,0.498,0.0,
386.78,-116.127,0.0884,0.516,0.0,
386.88,-116.027,0.0873,0.51,0.0,
386.98,-115.927,0.087,0.508,0.0,
387.08,-115.827,0.086,0.502,0.0,
387.18,-115.727,0.0848,0.495,0.0,
387.28,-115.627,0.0848,0.495,0.0,
387.38,-115.527,0.0861,0.503,0.0,
387.48,-115.427,0.085,0.496,0.0,
387.58,-115.327,0.0847,0.495,0.0,
387.68,-115.227,0.0828,0.483,0.0,
387.78,-115.127,0.0829,0.484,0.0,
387.88,-115.027,0.0837,0.489,0.0,
387.98,-114.927,0.0841,0.491,0.0,
388.08,-114.827,0.0823,0.48,0.0,
388.18,-114.727,0.0815,0.476,0.0,
388.28,-114.627,0.0823,0.48,0.0,
388.38,-114.527,0.0832,0.486,0.0,
388.48,-114.427,0.083,0.484,0.0,
388.58,-114.327,0.0852,0.498,0.0,
388.68,-114.227,0.0837,0.489,0.0,
388.78,-114.127,0.0823,0.481,0.0,
388.88,-114.027,0.0821,0.479,0.0,
388.98,-113.927,0.0823,0.48,0.0,
389.08,-113.827,0.0821,0.479,0.0,
389.18,-113.727,0.0824,0.481,0.0,
389.28,-113.627,0.0806,0.471,0.0,
389.38,-113.527,0.0822,0.48,0.0,
389.48,-113.427,0.0838,0.49,0.0,
389.58,-113.327,0.0846,0.494,0.0,
389.68,-113.227,0.0843,0.492,0.0,
389.78,-113.127,0.0833,0.487,0.0,
389.88,-113.027,0.0844,0.493,0.0,
389.98,-112.927,0.0855,0.5,0.0,
390.08,-112.827,0.0883,0.516,0.0,
390.18,-112.727,0.0885,0.517,0.0,
390.28,-112.627,0.0856,0.5,0.0,
390.38,-112.527,0.0855,0.499,0.0,
390.48,-112.427,0.0859,0.502,0.0,
390.58,-112.327,0.0874,0.51,0.0,
390.68,-112.227,0.0872,0.509,0.0,
390.78,-112.127,0.0856,0.5,0.0,
390.88,-112.027,0.0838,0.489,0.0,
390.98,-111.927,0.0843,0.492,0.0,
391.08,-111.827,0.0852,0.498,0.0,
391.18,-111.727,0.0846,0.494,0.0,
391.28,-111.627,0.0833,0.486,0.0,
391.38,-111.527,0.0822,0.48,0.0,
391.48,-111.427,0.0837,0.489,0.0,
391.58,-111.327,0.0855,0.499,0.0,
391.68,-111.227,0.0859,0.502,0.0,
391.78,-111.127,0.0849,0.496,0.0,
391.88,-111.027,0.0831,0.486,0.0,
391.98,-110.927,0.0848,0.495,0.0,
392.08,-110.827,0.0858,0.501,0.0,
392.18,-110.727,0.0866,0.506,0.0,
392.28,-110.627,0.0856,0.5,0.0,
392.38,-110.527,0.0838,0.49,0.0,
392.48,-110.427,0.0836,0.488,0.0,
392.58,-110.327,0.0854,0.499,0.0,
392.68,-110.227,0.0849,0.496,0.0,
392.78,-110.127,0.084,0.49,0.0,
392.88,-110.027,0.0825,0.482,0.0,
392.98,-109.927,0.0821,0.479,0.0,
393.08,-109.827,0.0813,0.475,0.0,
393.18,-109.727,0.0811,0.474,0.0,
393.28,-109.627,0.082,0.479,0.0,
393.38,-109.527,0.0795,0.464,0.0,
393.48,-109.427,0.0782,0.456,0.0,
393.58,-109.327,0.0789,0.461,0.0,
393.68,-109.227,0.08,0.467,0.0,
393.78,-109.127,0.0795,0.464,0.0,
393.88,-109.027,0.0788,0.46,0.0,
393.98,-108.927,0.0776,0.453,0.0,
394.08,-108.827,0.0775,0.453,0.0,
394.18,-108.727,0.0789,0.461,0.0,
394.28,-108.627,0.0796,0.465,0.0,
394.38,-108.527,0.0794,0.464,0.0,
394.48,-108.427,0.0786,0.459,0.0,
394.58,-108.327,0.0768,0.448,0.0,
394.68,-108.227,0.0771,0.45,0.0,
394.78,-108.127,0.0783,0.457,0.0,
394.88,-108.027,0.0781,0.456,0.0,
394.98,-107.927,0.0784,0.458,0.0,
395.08,-107.827,0.0762,0.445,0.0,
395.18,-107.727,0.0773,0.452,0.0,
395.28,-107.627,0.0794,0.464,0.0,
395.38,-107.527,0.0785,0.458,0.0,
395.48,-107.427,0.079,0.461,0.0,
395.58,-107.327,0.0788,0.46,0.0,
395.68,-107.227,0.0788,0.46,0.0,
395.78,-107.127,0.0805,0.47,0.0,
395.88,-107.027,0.0811,0.474,0.0,
395.98,-106.927,0.0811,0.474,0.0,
396.08,-106.827,0.0805,0.47,0.0,
396.18,-106.727,0.0792,0.463,0.0,
396.28,-106.627,0.0799,0.466,0.0,
396.38,-106.527,0.0819,0.478,0.0,
396.48,-106.427,0.0815,0.476,0.0,
396.58,-106.327,0.0824,0.482,0.0,
396.68,-106.227,0.0822,0.48,0.0,
396.78,-106.127,0.0804,0.47,0.0,
396.88,-106.027,0.0806,0.471,0.0,
396.98,-105.927,0.0839,0.49,0.0,
397.08,-105.827,0.0862,0.503,0.0,
397.18,-105.727,0.0868,0.507,0.0,
397.28,-105.627,0.0865,0.505,0.0,
397.38,-105.527,0.086,0.502,0.0,
397.48,-105.427,0.0896,0.523,0.0,
397.58,-105.327,0.0897,0.524,0.0,
397.68,-105.227,0.0884,0.516,0.0,
397.78,-105.127,0.0877,0.512,0.0,
397.88,-105.027,0.0857,0.501,0.0,
397.98,-104.927,0.0876,0.511,0.0,
398.08,-104.827,0.0876,0.511,0.0,
398.18,-104.727,0.088,0.514,0.0,
398.28,-104.627,0.0856,0.5,0.0,
398.38,-104.527,0.0832,0.486,0.0,
398.48,-104.427,0.0843,0.492,0.0,
398.58,-104.327,0.0866,0.506,0.0,
398.68,-104.227,0.0843,0.492,0.0,
398.78,-104.127,0.0844,0.493,0.0,
398.88,-104.027,0.0831,0.485,0.0,
398.98,-103.927,0.0834,0.487,0.0,
399.08,-103.827,0.0849,0.496,0.0,
399.18,-103.727,0.0848,0.495,0.0,
399.28,-103.627,0.085,0.496,0.0,
399.38,-103.527,0.0827,0.483,0.0,
399.48,-103.427,0.0816,0.476,0.0,
399.58,-103.327,0.0837,0.489,0.0,
399.68,-103.227,0.0854,0.499,0.0,
399.78,-103.127,0.0849,0.496,0.0,
399.88,-103.027,0.0835,0.488,0.0,
399.98,-102.927,0.0814,0.476,0.0,
400.08,-102.827,0.0812,0.474,0.0,
400.18,-102.727,0.0827,0.483,0.0,
400.28,-102.627,0.0835,0.488,0.0,
400.38,-102.527,0.0828,0.484,0.0,
400.48,-102.427,0.0812,0.474,0.0,
400.58,-102.327,0.0805,0.47,0.0,
400.68,-102.227,0.0811,0.474,0.0,
400.78,-102.127,0.0828,0.484,0.0,
400.88,-102.027,0.0824,0.481,0.0,
400.98,-101.927,0.0829,0.484,0.0,
401.08,-101.827,0.0814,0.475,0.0,
401.18,-101.727,0.0827,0.483,0.0,
401.28,-101.627,0.0852,0.498,0.0,
401.38,-101.527,0.0861,0.503,0.0,
401.48,-101.427,0.0852,0.498,0.0,
401.58,-101.327,0.0834,0.487,0.0,
401.68,-101.227,0.0839,0.49,0.0,
401.78,-101.127,0.0846,0.494,0.0,
401.88,-101.027,0.0858,0.501,0.0,
401.98,-100.927,0.085,0.496,0.0,
402.08,-100.827,0.0851,0.497,0.0,
402.18,-100.727,0.087,0.508,0.0,
402.28,-100.627,0.088,0.514,0.0,
402.38,-100.527,0.0903,0.527,0.0,
402.48,-100.427,0.0906,0.529,0.0,
402.58,-100.327,0.0904,0.528,0.0,
402.68,-100.227,0.0931,0.544,0.0,
402.78,-100.127,0.0926,0.541,0.0,
402.88,-100.027,0.0932,0.544,0.0,
402.98,-99.927,0.0914,0.534,0.0,
403.08,-99.827,0.0893,0.521,0.0,
403.18,-99.727,0.0886,0.517,0.0,
403.28,-99.627,0.0887,0.518,0.0,
403.38,-99.527,0.09,0.525,0.0,
403.48,-99.427,0.0896,0.523,0.0,
403.58,-99.327,0.0877,0.512,0.0,
403.68,-99.227,0.0874,0.51,0.0,
403.78,-99.127,0.0875,0.511,0.0,
