time_s,t_from_ride_start_s,phone_ax_ms2,phone_ay_ms2,phone_az_ms2,phone_aT_ms2,phone_aT_smooth_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
544.21,116.603,0.0543,0.3124,-0.1639,0.3738,0.323,1.886,,59.389
544.31,116.703,-0.0201,0.1576,-0.2359,0.2875,0.3229,1.885,,59.357
544.41,116.803,0.0059,0.1384,-0.3816,0.4094,0.3228,1.885,,59.325
544.51,116.903,-0.0529,0.6508,-0.1693,0.6747,0.3228,1.885,,59.293
544.61,117.003,0.0042,0.3496,-0.1642,0.3883,0.3221,1.881,,59.261
544.71,117.103,0.0087,0.1861,-0.1991,0.2689,0.3209,1.874,,59.229
544.81,117.203,0.0872,0.1574,-0.1152,0.223,0.3201,1.869,,59.197
544.91,117.303,0.0461,0.2669,-0.1306,0.2992,0.319,1.862,,59.165
545.01,117.403,0.0119,0.4224,-0.2253,0.4823,0.3176,1.854,,59.133
545.11,117.503,0.0049,0.4995,-0.0887,0.5098,0.3158,1.844,,59.102
545.21,117.603,-0.0036,0.2198,-0.1138,0.2489,0.3132,1.829,,59.07
545.31,117.703,-0.0113,0.2335,-0.1505,0.2804,0.3108,1.815,,59.038
545.41,117.803,0.1745,-0.055,-0.3614,0.4049,0.3088,1.803,,59.006
545.51,117.903,0.0389,0.1951,-0.1104,0.2267,0.3065,1.79,,58.974
545.61,118.003,0.0544,0.1895,-0.1884,0.2739,0.3041,1.776,,58.942
545.71,118.103,-0.0034,0.2179,-0.1281,0.2558,0.3021,1.764,,58.91
545.81,118.203,0.0064,0.3386,-0.1236,0.3637,0.2995,1.749,,58.878
545.91,118.303,0.0631,0.0917,-0.249,0.2815,0.2969,1.734,,58.846
546.01,118.403,0.0195,-0.0456,-0.1861,0.1885,0.2944,1.719,,58.814
546.11,118.503,0.0445,0.3568,-0.1166,0.3778,0.2924,1.707,,58.782
546.21,118.603,-0.0004,0.2811,-0.1383,0.3151,0.2901,1.694,,58.751
546.31,118.703,-0.0857,0.124,-0.1101,0.1938,0.2879,1.681,,58.719
546.41,118.803,-0.0841,0.1819,0.1398,0.2415,0.2861,1.671,,58.687
546.51,118.903,-0.0478,-0.079,-0.2049,0.2199,0.2844,1.661,,58.655
546.61,119.003,-0.0874,0.1076,-0.0335,0.1409,0.283,1.652,,58.623
546.71,119.103,-0.1148,0.0431,-0.0605,0.1392,0.2821,1.647,,58.591
546.81,119.203,-0.1357,0.29,0.0675,0.3344,0.2814,1.643,,58.559
546.91,119.303,-0.1514,0.0394,-0.1851,0.2426,0.2806,1.638,,58.505
547.01,119.403,-0.2257,0.3902,-0.0394,0.4496,0.28,1.635,,58.449
547.11,119.503,-0.2426,-0.0678,-0.2108,0.3374,0.2794,1.631,,58.392
547.21,119.603,-0.2051,0.2844,-0.1425,0.3771,0.2787,1.627,,58.336
547.31,119.703,-0.1808,-0.174,-0.1831,0.3083,0.2781,1.624,,58.28
547.41,119.803,-0.1859,0.1777,-0.017,0.2765,0.2776,1.621,,58.223
547.51,119.903,-0.1729,0.1382,0.0739,0.2367,0.2773,1.619,,58.167
547.61,120.003,-0.0952,0.3222,-0.017,0.3401,0.2767,1.616,,58.11
547.71,120.103,-0.1918,0.2286,0.034,0.2965,0.2758,1.61,,58.054
547.81,120.203,-0.1523,-0.1445,-0.1057,0.2362,0.2743,1.602,,57.998
547.91,120.303,-0.1374,-0.2721,-0.2399,0.3882,0.2728,1.593,,57.941
548.01,120.403,-0.179,0.3721,0.1219,0.4335,0.2709,1.582,,57.885
548.11,120.503,-0.1288,-0.2988,-0.114,0.3484,0.269,1.571,,57.828
548.21,120.603,-0.0882,0.2362,0.0561,0.2598,0.2672,1.56,,57.772
548.31,120.703,-0.1224,0.0287,-0.1512,0.2078,0.265,1.547,,57.716
548.41,120.803,-0.0328,0.0002,-0.0124,0.0363,0.2624,1.532,,57.659
548.51,120.903,-0.071,-0.051,-0.1384,0.17,0.2598,1.517,,57.603
548.61,121.003,0.0114,0.0152,-0.0954,0.1033,0.2574,1.503,,57.546
548.71,121.103,0.0325,-0.2205,-0.1326,0.2583,0.2549,1.488,,57.49
548.81,121.203,0.0147,0.3788,0.0698,0.3881,0.2527,1.476,,57.434
548.91,121.303,0.0731,0.0623,-0.194,0.24,0.25,1.46,,57.377
549.01,121.403,0.0783,0.005,-0.0467,0.09,0.2474,1.445,,57.321
549.11,121.503,0.1552,0.0566,-0.1205,0.2018,0.245,1.431,,57.265
549.21,121.603,0.1188,-0.1096,-0.0625,0.1805,0.243,1.419,,57.208
549.31,121.703,0.1554,-0.098,-0.0523,0.1948,0.2414,1.41,,57.152
549.41,121.803,0.127,0.1437,0.0336,0.1964,0.24,1.401,,57.095
549.51,121.903,0.0989,0.1976,0.109,0.2528,0.2386,1.393,,57.039
549.61,122.003,0.0599,-0.0401,0.1535,0.175,0.2374,1.386,,56.983
549.71,122.103,0.2021,-0.1445,0.03,0.2486,0.2368,1.383,,56.926
549.81,122.203,0.1337,-0.0862,0.0372,0.1789,0.2363,1.38,,56.87
549.91,122.303,0.1397,0.0185,0.0477,0.1514,0.2361,1.379,,56.784
550.01,122.403,0.115,0.0928,0.1465,0.21,0.2362,1.379,,56.695
550.11,122.503,0.0653,0.1146,0.0781,0.1513,0.2366,1.382,,56.606
550.21,122.603,0.0208,-0.0439,0.0885,0.102,0.2371,1.385,,56.518
550.31,122.703,0.0791,-0.1103,-0.0405,0.1399,0.2381,1.39,,56.429
550.41,122.803,0.0696,0.1076,-0.0548,0.14,0.2393,1.397,,56.34
550.51,122.903,0.0683,0.0095,-0.1336,0.1643,0.2408,1.406,,56.251
550.61,123.003,0.0259,0.1713,-0.1077,0.2073,0.2429,1.418,,56.162
550.71,123.103,-0.0521,0.3682,-0.0039,0.3758,0.245,1.431,,56.073
550.81,123.203,-0.0904,0.1141,-0.1974,0.246,0.247,1.442,,55.984
550.91,123.303,0.0126,0.0426,-0.2004,0.2012,0.2494,1.456,,55.896
551.01,123.403,0.0417,0.1555,-0.1662,0.23,0.2518,1.47,,55.807
551.11,123.503,-0.0131,0.1075,-0.1787,0.2121,0.2548,1.488,,55.718
551.21,123.603,-0.029,0.0049,-0.1595,0.1658,0.2579,1.506,,55.629
551.31,123.703,-0.0539,0.2749,-0.2177,0.3587,0.2615,1.527,,55.54
551.41,123.803,-0.0144,0.189,-0.0414,0.1933,0.2649,1.547,,55.451
551.51,123.903,0.054,0.2071,-0.1375,0.2539,0.2684,1.567,,55.362
551.61,124.003,0.0587,0.2172,-0.0163,0.2294,0.2718,1.587,,55.274
551.71,124.103,0.0006,0.0783,-0.085,0.1198,0.2755,1.609,,55.185
551.81,124.203,0.0428,0.5419,0.1235,0.5638,0.2789,1.628,,55.096
551.91,124.303,0.022,0.3766,0.0275,0.3793,0.2805,1.638,,55.007
552.01,124.403,0.0548,-0.0902,-0.3004,0.3182,0.2817,1.645,,54.918
552.11,124.503,0.0482,0.0249,-0.167,0.1752,0.2824,1.649,,54.829
552.21,124.603,-0.0234,0.921,0.1669,0.9362,0.2827,1.651,,54.741
552.31,124.703,0.0345,0.1509,-0.2302,0.2958,0.2819,1.646,,54.652
552.41,124.803,0.0261,-0.0355,-0.2416,0.25,0.2805,1.638,,54.563
552.51,124.903,0.0301,0.0877,-0.2313,0.2557,0.2793,1.631,,54.474
552.61,125.003,0.0142,0.1554,-0.1367,0.2056,0.2783,1.625,,54.385
552.71,125.103,0.0073,0.1136,0.0138,0.1232,0.2778,1.622,,54.296
552.81,125.203,0.0067,0.1721,-0.0018,0.1732,0.2778,1.622,,54.207
552.91,125.303,-0.0287,0.1567,-0.0582,0.1741,0.2781,1.624,,54.207
553.01,125.403,-0.069,-0.0977,-0.0194,0.1234,0.2785,1.626,,54.216
553.11,125.503,-0.1005,-0.3874,-0.3091,0.5082,0.2795,1.632,,54.226
553.21,125.603,-0.1359,0.1796,0.0214,0.2292,0.2803,1.637,,54.235
553.31,125.703,-0.1285,0.1244,-0.0873,0.2011,0.2812,1.642,,54.244
553.41,125.803,-0.1917,0.3793,0.0393,0.4306,0.2824,1.649,,54.254
553.51,125.903,-0.2036,-0.0103,-0.1325,0.247,0.2833,1.654,,54.263
553.61,126.003,-0.1544,-0.3517,-0.168,0.417,0.284,1.658,,54.272
553.71,126.103,-0.1511,-0.0335,0.0286,0.1668,0.2844,1.661,,54.282
553.81,126.203,-0.1859,0.1326,0.0583,0.2424,0.2851,1.665,,54.291
553.91,126.303,-0.1239,-0.1305,-0.0673,0.1932,0.2859,1.669,,54.3
554.01,126.403,-0.1669,0.1919,0.1495,0.2959,0.2871,1.676,,54.31
554.11,126.503,-0.247,-0.2222,-0.1035,0.3496,0.2882,1.683,,54.319
554.21,126.603,-0.1659,0.0393,-0.1314,0.2155,0.2893,1.689,,54.328
554.31,126.703,-0.1187,0.2411,0.0232,0.27,0.2907,1.697,,54.338
554.41,126.803,-0.0824,-0.1474,-0.0554,0.1767,0.2921,1.706,,54.347
554.51,126.903,-0.1286,0.1092,0.0187,0.17,0.294,1.717,,54.356
554.61,127.003,-0.1937,0.1083,-0.1014,0.2405,0.2962,1.729,,54.365
554.71,127.103,-0.0708,-0.4878,-0.1199,0.5126,0.2986,1.743,,54.375
554.81,127.203,-0.1277,0.1293,-0.0389,0.192,0.3004,1.754,,54.384
554.91,127.303,-0.272,-1.2719,-0.9247,1.6039,0.3026,1.767,,54.393
555.01,127.403,-0.194,-0.8828,-0.6876,1.2049,0.3017,1.762,,54.403
555.11,127.503,0.1309,-0.061,-0.1746,0.2735,0.298,1.74,,54.412
555.21,127.603,0.0977,0.0613,-0.1808,0.2196,0.2921,1.706,,54.421
555.31,127.703,0.0237,-0.273,-0.1343,0.3031,0.2868,1.675,,54.431
555.41,127.803,0.0404,-0.0496,-0.1783,0.1912,0.2805,1.638,,54.44
555.51,127.903,0.115,0.2625,0.1168,0.3103,0.2745,1.603,,54.449
555.61,128.003,0.1356,-0.0678,-0.1925,0.2497,0.2681,1.565,,54.459
555.71,128.103,0.1319,-0.2255,-0.0625,0.2713,0.2629,1.535,,54.468
555.81,128.203,0.1393,0.1584,0.0363,0.2329,0.2565,1.498,,54.477
555.91,128.303,0.0673,0.1892,0.1043,0.2238,0.2509,1.465,,54.454
556.01,128.403,0.1458,-0.1576,-0.083,0.2309,0.2448,1.429,,54.427
556.11,128.503,0.154,-0.1323,-0.0312,0.2057,0.2396,1.399,,54.4
556.21,128.603,0.1258,-0.0998,-0.0821,0.1871,0.2348,1.371,,54.373
556.31,128.703,0.0995,-0.012,-0.1304,0.1757,0.2303,1.345,,54.345
556.41,128.803,0.0601,0.087,-0.0191,0.1281,0.226,1.32,,54.318
556.51,128.903,0.0512,0.0261,-0.0028,0.06,0.2218,1.295,,54.291
556.61,129.003,0.0514,-0.1185,-0.1733,0.2159,0.2181,1.274,,54.264
556.71,129.103,0.0529,-0.1419,-0.0884,0.1722,0.2145,1.253,,54.237
556.81,129.203,0.0626,-0.1395,-0.025,0.1565,0.2114,1.235,,54.21
556.91,129.303,0.0812,-0.1326,-0.1659,0.2417,0.2087,1.219,,54.183
557.01,129.403,-0.0035,-0.0341,-0.0209,0.0426,0.2058,1.202,,54.156
557.11,129.503,-0.0258,-0.0255,-0.0899,0.0996,0.2033,1.187,,54.128
557.21,129.603,-0.027,-0.0543,-0.0292,0.071,0.2014,1.176,,54.101
557.31,129.703,-0.0438,-0.0402,-0.1728,0.1873,0.1999,1.167,,54.074
557.41,129.803,-0.0119,-0.0136,-0.017,0.0267,0.1986,1.16,,54.047
557.51,129.903,-0.0221,-0.0017,-0.0444,0.05,0.1976,1.154,,54.02
557.61,130.003,-0.0791,0.2185,-0.14,0.2725,0.1968,1.149,,53.993
557.71,130.103,-0.0757,0.162,-0.0744,0.1932,0.1959,1.144,,53.966
557.81,130.203,-0.0439,0.1392,-0.1488,0.21,0.1948,1.138,,53.939
557.91,130.303,-0.0352,0.2056,-0.0843,0.2233,0.1936,1.131,,53.911
558.01,130.403,-0.0631,0.1045,-0.1693,0.2076,0.1924,1.124,,53.884
558.11,130.503,-0.0587,0.0577,-0.1829,0.1985,0.1911,1.116,,53.857
558.21,130.603,-0.0551,0.0502,-0.1046,0.1392,0.19,1.11,,53.83
558.31,130.703,-0.0411,-0.0228,-0.0526,0.1059,0.1889,1.103,,53.803
558.41,130.803,0.0056,0.002,-0.11,0.1108,0.1875,1.095,,53.776
558.51,130.903,-0.0884,-0.1056,-0.1849,0.2289,0.1865,1.089,,53.749
558.61,131.003,-0.045,-0.0547,-0.1045,0.1241,0.1854,1.083,,53.722
558.71,131.103,-0.0449,0.0653,-0.0892,0.1217,0.1845,1.077,,53.694
558.81,131.203,-0.0427,-0.0051,-0.1369,0.1413,0.1837,1.073,,53.667
558.91,131.303,-0.0496,0.2654,-0.1126,0.29,0.1828,1.068,,53.62
559.01,131.403,0.0351,0.2276,-0.0246,0.2353,0.1817,1.061,,53.57
559.11,131.503,0.061,0.0205,-0.1579,0.1707,0.1804,1.054,,53.52
559.21,131.603,-0.0186,-0.1603,-0.1459,0.2154,0.1788,1.044,,53.47
559.31,131.703,-0.0272,-0.0327,-0.1715,0.1802,0.1776,1.037,,53.42
559.41,131.803,-0.0191,-0.1923,-0.2097,0.2855,0.1764,1.03,,53.37
559.51,131.903,-0.0323,-0.0501,-0.0657,0.0944,0.1752,1.023,,53.32
559.61,132.003,0.0283,0.1906,0.092,0.2306,0.1742,1.017,,53.27
559.71,132.103,-0.0148,0.0506,0.0199,0.0568,0.173,1.01,,53.22
559.81,132.203,0.0054,-0.0166,-0.0392,0.0473,0.172,1.004,,53.17
559.91,132.303,0.0025,-0.0804,0.0769,0.1159,0.1716,1.002,,53.12
560.01,132.403,0.0013,-0.1369,0.0946,0.1737,0.1711,0.999,,53.07
560.11,132.503,-0.0291,0.0379,0.1536,0.1751,0.1706,0.996,,53.02
560.21,132.603,0.0093,0.0522,0.1261,0.1408,0.1701,0.993,,52.97
560.31,132.703,-0.0168,0.2056,0.1929,0.2856,0.1696,0.99,,52.92
560.41,132.803,-0.0158,0.2263,0.1946,0.3,0.1688,0.986,,52.87
560.51,132.903,-0.0229,-0.0615,0.1386,0.1581,0.1678,0.98,,52.82
560.61,133.003,0.0594,0.0249,0.051,0.1102,0.1667,0.974,,52.77
560.71,133.103,-0.0106,-0.2725,-0.115,0.2949,0.1655,0.967,,52.72
560.81,133.203,-0.0219,0.0324,0.0441,0.0576,0.1639,0.957,,52.67
560.91,133.303,-0.0108,0.0384,0.1462,0.1562,0.1624,0.948,,52.62
561.01,133.403,-0.0215,0.0882,0.1311,0.1639,0.161,0.94,,52.57
561.11,133.503,-0.0096,-0.2566,-0.0218,0.2618,0.1595,0.931,,52.52
561.21,133.603,-0.0104,-0.1083,0.0876,0.1596,0.1582,0.924,,52.47
561.31,133.703,-0.0413,-0.0465,0.1504,0.1624,0.1568,0.916,,52.42
561.41,133.803,-0.0064,0.0175,0.0158,0.0323,0.1556,0.909,,52.37
561.51,133.903,-0.0516,-0.005,0.0351,0.11,0.1548,0.904,,52.32
561.61,134.003,-0.053,-0.0536,-0.0412,0.0883,0.1542,0.901,,52.27
561.71,134.103,-0.0101,0.1183,-0.064,0.1326,0.1539,0.899,,52.22
561.81,134.203,-0.0436,0.1227,-0.0965,0.1627,0.1537,0.898,,52.17
561.91,134.303,-0.0106,-0.0481,-0.1143,0.1241,0.1537,0.898,,52.082
562.01,134.403,0.016,0.1124,-0.0416,0.1271,0.1537,0.898,,51.991
562.11,134.503,-0.0261,0.0578,-0.0749,0.1016,0.1539,0.899,,51.9
562.21,134.603,0.01,0.0597,-0.0967,0.1125,0.1542,0.901,,51.808
562.31,134.703,0.038,-0.1736,-0.077,0.1973,0.1545,0.902,,51.717
562.41,134.803,0.0365,-0.0896,-0.096,0.1363,0.1545,0.902,,51.625
562.51,134.903,0.0522,0.2188,-0.053,0.2313,0.1545,0.902,,51.534
562.61,135.003,0.0884,-0.1886,-0.2854,0.363,0.1541,0.9,,51.442
562.71,135.103,0.0264,0.0689,-0.2305,0.243,0.1534,0.896,,51.351
562.81,135.203,0.0292,0.0654,0.0381,0.087,0.1526,0.891,,51.26
562.91,135.303,0.1687,-0.4318,-0.3347,0.5692,0.1517,0.886,,51.168
563.01,135.403,0.0731,-0.0008,-0.1184,0.14,0.1501,0.877,,51.077
563.11,135.503,0.0645,0.1993,0.0601,0.2182,0.1486,0.868,,50.985
563.21,135.603,0.0316,-0.0713,-0.0718,0.1173,0.1468,0.857,,50.894
563.31,135.703,0.0557,-0.0165,-0.0883,0.1039,0.1449,0.846,,50.803
563.41,135.803,0.0376,0.1577,-0.0663,0.174,0.1433,0.837,,50.711
563.51,135.903,0.0155,-0.0694,-0.1269,0.1461,0.1414,0.826,,50.62
563.61,136.003,0.0531,0.0783,0.0006,0.0979,0.14,0.818,,50.528
563.71,136.103,0.0613,-0.0472,-0.0982,0.1235,0.1383,0.808,,50.437
563.81,136.203,-0.0106,0.082,0.0556,0.0988,0.137,0.8,,50.345
563.91,136.303,-0.0056,-0.0732,0.0989,0.1251,0.1357,0.793,,50.254
564.01,136.403,0.0626,-0.084,0.0886,0.1356,0.1348,0.787,,50.163
564.11,136.503,0.0066,-0.1417,0.0727,0.1574,0.1342,0.784,,50.071
564.21,136.603,-0.0015,-0.0661,0.0481,0.09,0.1336,0.78,,49.98
564.31,136.703,-0.0281,-0.0623,0.0612,0.1,0.1333,0.778,,49.888
564.41,136.803,-0.0378,-0.1173,-0.0334,0.129,0.1331,0.777,,49.797
564.51,136.903,-0.0598,0.0122,0.0324,0.0865,0.133,0.777,,49.705
564.61,137.003,-0.0371,-0.0304,0.0527,0.0744,0.1328,0.776,,49.614
564.71,137.103,-0.0326,0.0532,0.0879,0.11,0.1326,0.774,,49.523
564.81,137.203,-0.0518,-0.094,0.046,0.1153,0.1324,0.773,,49.431
564.91,137.303,-0.0687,-0.0313,0.0426,0.09,0.1322,0.772,,49.263
565.01,137.403,-0.098,-0.0763,0.0178,0.1217,0.1322,0.772,,49.086
565.11,137.503,-0.0893,0.0971,0.012,0.1327,0.1322,0.772,,48.909
565.21,137.603,-0.1141,0.0303,-0.0136,0.12,0.1323,0.773,,48.731
565.31,137.703,-0.0401,-0.008,-0.0479,0.065,0.1324,0.773,,48.554
565.41,137.803,-0.0833,0.1337,0.0088,0.157,0.1328,0.776,,48.377
565.51,137.903,-0.079,0.1055,0.0123,0.1296,0.1333,0.778,,48.2
565.61,138.003,-0.0342,-0.0979,0.0006,0.1029,0.1339,0.782,,48.023
565.71,138.103,-0.0179,0.0978,0.0932,0.1386,0.1345,0.786,,47.846
565.81,138.203,-0.0286,-0.0044,-0.0325,0.0404,0.1351,0.789,,47.669
565.91,138.303,-0.0269,-0.0441,-0.1526,0.1581,0.1359,0.794,,47.492
566.01,138.403,-0.0194,0.0014,-0.0502,0.0554,0.1368,0.799,,47.315
566.11,138.503,-0.0049,0.0245,-0.08,0.0813,0.138,0.806,,47.138
566.21,138.603,0.0299,0.0311,-0.1283,0.1348,0.1392,0.813,,46.961
566.31,138.703,0.0151,-0.0297,-0.1579,0.1675,0.1405,0.821,,46.784
566.41,138.803,0.0576,0.1148,-0.0722,0.147,0.1418,0.828,,46.607
566.51,138.903,0.075,0.0706,-0.1058,0.1466,0.1433,0.837,,46.43
566.61,139.003,0.0755,0.1079,-0.0569,0.1446,0.1446,0.844,,46.253
566.71,139.103,0.068,0.2524,-0.0142,0.263,0.1462,0.854,,46.075
566.81,139.203,0.068,0.1517,-0.1199,0.2069,0.1473,0.86,,45.898
566.91,139.303,0.1099,-0.0973,-0.0678,0.1594,0.1483,0.866,,45.721
567.01,139.403,0.1289,0.0239,0.0,0.1612,0.1493,0.872,,45.544
567.11,139.503,0.1149,0.0774,0.0256,0.1438,0.1502,0.877,,45.367
567.21,139.603,0.1047,-0.0951,0.0759,0.16,0.1512,0.883,,45.19
567.31,139.703,0.1305,-0.1041,-0.1239,0.21,0.1522,0.889,,45.013
567.41,139.803,0.0057,0.311,0.1951,0.3673,0.1529,0.893,,44.836
567.51,139.903,0.1215,-0.1618,0.0138,0.2051,0.1528,0.892,,44.659
567.61,140.003,0.0967,-0.2097,-0.0621,0.2363,0.1525,0.891,,44.482
567.71,140.103,0.0407,0.1794,0.0831,0.1986,0.152,0.888,,44.305
567.81,140.203,0.0156,-0.0175,0.1114,0.1326,0.151,0.882,,44.128
567.91,140.303,0.0385,-0.1772,-0.0004,0.1835,0.15,0.876,,43.852
568.01,140.403,0.0325,-0.0732,0.009,0.0856,0.1491,0.871,,43.565
568.11,140.503,-0.0045,0.0654,0.088,0.1126,0.1482,0.866,,43.278
568.21,140.603,-0.0313,-0.0193,0.0244,0.0408,0.1474,0.861,,42.991
568.31,140.703,-0.0204,-0.0322,-0.0097,0.0602,0.1467,0.857,,42.704
568.41,140.803,-0.0596,-0.3261,-0.1256,0.3523,0.146,0.853,,42.418
568.51,140.903,-0.0929,0.0469,0.064,0.1222,0.1448,0.846,,42.131
568.61,141.003,-0.0744,0.0493,0.0813,0.1258,0.1438,0.84,,41.844
568.71,141.103,-0.0541,-0.2012,0.03,0.206,0.1427,0.833,,41.557
568.81,141.203,-0.0504,0.0525,0.0954,0.12,0.1414,0.826,,41.27
568.91,141.303,-0.1319,0.0034,0.1063,0.17,0.1402,0.819,,40.983
569.01,141.403,-0.1071,-0.0247,0.1256,0.1683,0.139,0.812,,40.696
569.11,141.503,-0.0698,0.052,0.077,0.1179,0.1376,0.804,,40.41
569.21,141.603,-0.0331,-0.0361,-0.0418,0.0602,0.1365,0.797,,40.123
569.31,141.703,-0.0677,0.0314,0.0504,0.0909,0.1355,0.791,,39.836
569.41,141.803,-0.064,-0.0613,0.0294,0.1001,0.1346,0.786,,39.549
569.51,141.903,-0.0489,-0.1949,0.0275,0.201,0.1338,0.781,,39.262
569.61,142.003,-0.0439,0.0017,0.0174,0.0521,0.133,0.777,,38.975
569.71,142.103,-0.0244,0.0716,0.0115,0.0787,0.1323,0.773,,38.689
569.81,142.203,-0.0347,-0.0125,-0.0228,0.0459,0.1317,0.769,,38.402
569.91,142.303,-0.019,0.0565,-0.0962,0.11,0.1315,0.768,,38.115
570.01,142.403,-0.0016,0.0312,-0.066,0.0692,0.1313,0.767,,37.828
570.11,142.503,0.0642,0.0272,-0.1762,0.1887,0.1313,0.767,,37.541
570.21,142.603,0.0346,0.0327,-0.0597,0.08,0.1315,0.768,,37.254
570.31,142.703,0.075,0.0331,-0.1167,0.144,0.1318,0.77,,36.967
570.41,142.803,0.0642,-0.0892,-0.0462,0.12,0.132,0.771,,36.681
570.51,142.903,0.0636,0.0343,-0.1039,0.1272,0.1322,0.772,,36.394
570.61,143.003,0.0604,-0.0082,-0.0098,0.0654,0.1325,0.774,,36.107
570.71,143.103,0.067,-0.0013,-0.0693,0.0991,0.1328,0.776,,35.82
570.81,143.203,0.0555,0.0958,-0.0541,0.12,0.133,0.777,,35.533
570.91,143.303,0.094,0.0521,-0.1047,0.1534,0.1334,0.779,,35.149
571.01,143.403,0.0854,-0.0272,-0.1167,0.15,0.1338,0.781,,34.755
571.11,143.503,0.0796,-0.0812,-0.0094,0.1136,0.1341,0.783,,34.36
571.21,143.603,0.1313,-0.0166,-0.0443,0.1572,0.1345,0.786,,33.966
571.31,143.703,0.0884,-0.0691,-0.0048,0.1136,0.1348,0.787,,33.571
571.41,143.803,0.077,-0.0323,-0.0391,0.0961,0.1352,0.79,,33.177
571.51,143.903,0.0596,0.023,0.0331,0.0746,0.1357,0.793,,32.783
571.61,144.003,0.0704,0.0007,-0.032,0.08,0.1365,0.797,,32.388
571.71,144.103,0.085,0.0266,-0.1348,0.1583,0.1373,0.802,,31.994
571.81,144.203,0.0325,-0.023,-0.0492,0.0748,0.1381,0.807,,31.599
571.91,144.303,0.0818,0.0143,-0.0252,0.0928,0.1389,0.811,,31.205
572.01,144.403,0.0719,-0.0321,-0.0267,0.08,0.14,0.818,,30.81
572.11,144.503,0.0593,0.2424,0.2094,0.3344,0.1411,0.824,,30.416
572.21,144.603,0.0173,-0.1254,-0.0161,0.1302,0.1421,0.83,,30.021
572.31,144.703,-0.0269,-0.0788,-0.0992,0.1266,0.1429,0.835,,29.627
572.41,144.803,-0.0658,0.1317,0.095,0.1756,0.1436,0.839,,29.232
572.51,144.903,-0.0489,0.022,0.0424,0.0705,0.1442,0.842,,28.838
572.61,145.003,-0.0365,-0.2425,-0.0714,0.2561,0.1446,0.844,,28.443
572.71,145.103,-0.0578,0.1496,0.035,0.1603,0.1445,0.844,,28.049
572.81,145.203,-0.0931,-0.0024,0.0274,0.1,0.1445,0.844,,27.654
572.91,145.303,-0.1094,0.1738,0.0707,0.22,0.1445,0.844,,27.26
573.01,145.403,-0.0852,0.0597,0.0494,0.111,0.1446,0.844,,26.865
573.11,145.503,-0.1015,0.0686,0.0157,0.12,0.1446,0.844,,26.471
573.21,145.603,-0.074,0.0453,0.0282,0.0943,0.1447,0.845,,26.076
573.31,145.703,-0.0761,-0.0146,-0.0169,0.08,0.1451,0.847,,25.682
573.41,145.803,-0.0767,-0.1157,-0.0644,0.1547,0.1456,0.85,,25.287
573.51,145.903,-0.0708,0.0566,-0.0186,0.1,0.1462,0.854,,24.893
573.61,146.003,-0.0745,0.0423,-0.0058,0.0872,0.1468,0.857,,24.498
573.71,146.103,-0.0663,0.0399,0.0628,0.0982,0.1476,0.862,,24.104
573.81,146.203,-0.0594,-0.037,0.101,0.12,0.1484,0.867,,23.709
573.91,146.303,-0.0267,-0.0649,0.1053,0.124,0.1494,0.873,,23.433
574.01,146.403,-0.0104,-0.046,0.0488,0.07,0.1505,0.879,,23.17
574.11,146.503,0.0053,-0.009,-0.0012,0.044,0.1518,0.887,,22.907
574.21,146.603,-0.0221,0.0284,0.033,0.05,0.1533,0.895,,22.644
574.31,146.703,0.031,-0.0894,0.1123,0.1489,0.1547,0.903,,22.381
574.41,146.803,0.0638,-0.1025,0.1005,0.1563,0.1563,0.913,,22.118
574.51,146.903,0.092,-0.067,0.0136,0.1187,0.1581,0.923,,21.855
574.61,147.003,0.0686,-0.0024,0.0348,0.0768,0.1602,0.936,,21.592
574.71,147.103,0.0739,0.004,0.1087,0.1335,0.1624,0.948,,21.329
574.81,147.203,0.084,-0.0194,0.0023,0.0868,0.165,0.964,,21.066
574.91,147.303,0.1015,0.0285,0.0127,0.11,0.1676,0.979,,20.803
575.01,147.403,0.1012,-0.049,-0.0543,0.1269,0.1706,0.996,,20.54
575.11,147.503,0.0737,-0.0106,-0.0224,0.08,0.1738,1.015,,20.277
575.21,147.603,0.1017,0.232,0.1252,0.2843,0.1771,1.034,,20.014
575.31,147.703,0.1356,-0.4221,-0.1988,0.4863,0.1798,1.05,,19.751
575.41,147.803,0.0718,-0.0872,-0.0624,0.1265,0.182,1.063,,19.488
575.51,147.903,0.0788,0.1985,-0.056,0.2253,0.184,1.075,,19.225
575.61,148.003,0.1168,-0.1851,-0.2129,0.3084,0.186,1.086,,18.962
575.71,148.103,0.1152,-0.2763,-0.203,0.3625,0.1875,1.095,,18.699
575.81,148.203,0.0792,0.4502,0.2454,0.5159,0.1884,1.1,,18.436
575.91,148.303,0.1219,-0.0444,-0.0202,0.1357,0.1881,1.098,,18.173
576.01,148.403,0.0672,-0.1242,-0.0176,0.1391,0.1877,1.096,,17.91
576.11,148.503,-0.0013,0.226,0.0085,0.2234,0.1872,1.093,,17.647
576.21,148.603,0.0111,-0.0555,-0.1079,0.1226,0.1867,1.09,,17.384
576.31,148.703,0.0553,-0.2645,-0.2356,0.3562,0.1863,1.088,,17.121
576.41,148.803,0.0175,0.0095,-0.027,0.0312,0.1852,1.082,,16.858
