time_phone_s,t_from_ride_start_s,time_on_alex_video_s,time_on_ryan_video_s,ax_ms2,ay_ms2,az_ms2,aT_ms2
74.8136,-352.7931,-277.4964,-293.5064,0.1458,0.0066,-0.0506,0.15
74.8137,-352.793,-277.4963,-293.5063,0.1388,0.0251,-0.1096,0.18
74.8274,-352.7793,-277.4826,-293.4926,0.1673,0.0412,-0.1376,0.22
74.8412,-352.7655,-277.4688,-293.4788,0.2315,0.0267,-0.1018,0.25
74.8413,-352.7653,-277.4687,-293.4787,0.1933,-0.0258,0.0291,0.2
74.8549,-352.7518,-277.4551,-293.4651,0.1797,-0.0637,0.1837,0.26
74.8685,-352.7381,-277.4415,-293.4515,0.1111,-0.0353,0.1386,0.18
74.8846,-352.722,-277.4254,-293.4354,0.1446,0.0088,-0.1054,0.18
74.8848,-352.7219,-277.4252,-293.4352,0.1545,0.0331,-0.3029,0.34
74.8982,-352.7085,-277.4118,-293.4218,0.1313,0.0266,-0.3451,0.37
74.9023,-352.7044,-277.4077,-293.4177,0.0127,-0.0152,-0.0121,0.02
74.9122,-352.6945,-277.3978,-293.4078,-0.0254,-0.0749,0.0288,0.08
74.9268,-352.6798,-277.3832,-293.3932,-0.0471,-0.0533,-0.0186,0.07
74.9398,-352.6669,-277.3702,-293.3802,-0.0355,-0.0771,0.0271,0.09
74.9433,-352.6634,-277.3667,-293.3767,-0.0647,-0.0794,0.123,0.16
74.9532,-352.6534,-277.3568,-293.3668,-0.0918,-0.0865,0.1374,0.19
74.968,-352.6387,-277.342,-293.352,-0.115,-0.0319,0.1005,0.16
74.9811,-352.6255,-277.3289,-293.3389,-0.1087,0.0182,0.0892,0.14
74.9845,-352.6222,-277.3255,-293.3355,-0.1765,0.0063,0.0917,0.2
74.9944,-352.6123,-277.3156,-293.3256,-0.2225,0.0354,0.1009,0.25
75.0014,-352.6053,-277.3086,-293.3186,-0.2281,0.0406,0.0668,0.24
75.0179,-352.5888,-277.2921,-293.3021,-0.1646,0.0444,-0.0524,0.18
75.026,-352.5807,-277.284,-293.294,-0.0711,0.0522,-0.0703,0.11
75.0393,-352.5673,-277.2707,-293.2807,0.0077,0.0147,-0.0957,0.1
75.0428,-352.5638,-277.2672,-293.2772,0.0359,-0.032,-0.0692,0.08
75.0526,-352.5541,-277.2574,-293.2674,0.0403,-0.0807,-0.0387,0.1
75.0676,-352.539,-277.2424,-293.2524,-0.0154,-0.0959,0.0832,0.13
75.0815,-352.5251,-277.2285,-293.2385,-0.0349,-0.0725,0.0966,0.13
75.0835,-352.5231,-277.2265,-293.2365,-0.0398,-0.071,0.113,0.14
75.0952,-352.5115,-277.2148,-293.2248,-0.016,-0.0221,0.08,0.08
75.1157,-352.491,-277.1943,-293.2043,0.0026,-0.0428,-0.027,0.05
75.1179,-352.4887,-277.1921,-293.2021,0.0357,-0.0594,-0.0346,0.08
75.13,-352.4767,-277.18,-293.19,0.0327,-0.0975,-0.0445,0.11
75.1334,-352.4733,-277.1766,-293.1866,0.0107,-0.0759,-0.0113,0.08
75.1434,-352.4633,-277.1666,-293.1766,0.0269,-0.0495,0.0221,0.06
75.1572,-352.4495,-277.1528,-293.1628,0.0384,-0.0281,0.0461,0.07
75.1706,-352.4361,-277.1394,-293.1494,0.0208,0.053,0.0035,0.06
75.174,-352.4326,-277.136,-293.1459,0.0394,0.072,-0.0609,0.1
75.1844,-352.4223,-277.1256,-293.1356,0.0724,0.0814,-0.1182,0.16
75.1908,-352.4159,-277.1192,-293.1292,0.0932,0.067,-0.1301,0.17
75.2009,-352.4057,-277.1091,-293.1191,0.1018,0.0382,-0.1302,0.17
75.2145,-352.3921,-277.0955,-293.1055,0.1171,0.0167,-0.145,0.19
75.2279,-352.3788,-277.0821,-293.0921,0.142,-0.0286,-0.0476,0.15
75.2317,-352.3749,-277.0783,-293.0883,0.1015,-0.0717,0.0094,0.12
75.243,-352.3636,-277.067,-293.077,0.0492,-0.11,0.0856,0.15
75.2567,-352.3499,-277.0533,-293.0633,0.0089,-0.1699,0.131,0.21
75.2708,-352.3359,-277.0392,-293.0492,0.0262,-0.2098,0.1834,0.28
75.2757,-352.3309,-277.0343,-293.0443,0.0142,-0.1776,0.1543,0.24
75.2854,-352.3212,-277.0246,-293.0346,0.007,-0.1292,0.0209,0.13
75.3016,-352.3051,-277.0084,-293.0184,0.0292,0.0244,-0.156,0.16
75.3062,-352.3004,-277.0038,-293.0138,0.0107,0.0869,-0.174,0.19
75.3181,-352.2886,-276.9919,-293.0019,-0.0195,0.1259,-0.1734,0.22
75.3256,-352.281,-276.9844,-292.9944,-0.0308,0.1555,-0.1877,0.25
75.3393,-352.2673,-276.9707,-292.9807,-0.0181,0.152,-0.1596,0.22
75.353,-352.2537,-276.957,-292.967,0.0758,-0.0402,0.1211,0.15
75.3665,-352.2401,-276.9435,-292.9535,0.1041,-0.1862,0.3098,0.38
75.3666,-352.24,-276.9434,-292.9534,0.1392,-0.2749,0.4459,0.54
75.3798,-352.2269,-276.9302,-292.9402,0.1496,-0.287,0.448,0.55
75.393,-352.2137,-276.917,-292.927,0.1286,-0.2684,0.362,0.47
75.3931,-352.2136,-276.9169,-292.9269,0.1126,-0.1901,0.3029,0.37
75.4065,-352.2002,-276.9035,-292.9135,0.1346,-0.1168,0.2728,0.33
75.4197,-352.1869,-276.8903,-292.9003,0.0543,0.0002,0.188,0.2
75.4333,-352.1734,-276.8767,-292.8867,0.0246,0.0221,0.1769,0.18
75.4334,-352.1732,-276.8766,-292.8866,-0.0212,-0.007,0.0953,0.1
75.4467,-352.16,-276.8633,-292.8733,-0.031,-0.0441,0.0466,0.07
75.4598,-352.1468,-276.8502,-292.8602,-0.0772,-0.0766,-0.0535,0.12
75.4736,-352.1331,-276.8364,-292.8464,-0.1263,-0.0713,-0.0269,0.15
75.4737,-352.1329,-276.8363,-292.8463,-0.1232,-0.042,-0.0222,0.13
75.4869,-352.1197,-276.8231,-292.8331,-0.073,-0.0506,0.0058,0.09
75.5007,-352.106,-276.8093,-292.8193,-0.0807,-0.06,0.0461,0.11
75.5144,-352.0923,-276.7956,-292.8056,-0.0903,-0.0487,0.0512,0.11
75.5145,-352.0922,-276.7955,-292.8055,-0.0709,-0.0155,0.0484,0.09
75.5283,-352.0784,-276.7817,-292.7917,-0.0696,0.0059,0.0551,0.09
75.5438,-352.0629,-276.7662,-292.7762,-0.1199,0.0343,0.0304,0.13
75.5449,-352.0617,-276.7651,-292.7751,-0.0646,0.0293,-0.0129,0.07
75.5574,-352.0493,-276.7526,-292.7626,0.0311,-0.002,-0.0202,0.04
75.5708,-352.0358,-276.7392,-292.7492,0.0646,-0.031,-0.0348,0.08
75.5709,-352.0357,-276.7391,-292.7491,0.1029,-0.0357,0.0147,0.11
75.5848,-352.0219,-276.7252,-292.7352,0.1343,-0.0257,0.0541,0.15
75.5984,-352.0082,-276.7116,-292.7216,0.142,-0.0419,0.0932,0.17
75.6118,-351.9948,-276.6982,-292.7082,0.1266,-0.1004,0.1662,0.23
75.612,-351.9947,-276.698,-292.708,0.1438,-0.1189,0.1837,0.26
75.6257,-351.981,-276.6843,-292.6943,0.137,-0.128,0.1846,0.26
75.6393,-351.9674,-276.6707,-292.6807,0.0828,-0.1061,0.1494,0.2
75.6438,-351.9628,-276.6662,-292.6762,0.0716,-0.0778,0.0851,0.14
75.6534,-351.9532,-276.6566,-292.6666,0.037,-0.007,0.0268,0.05
75.6675,-351.9392,-276.6425,-292.6525,0.0483,0.0467,-0.0235,0.07
75.6876,-351.919,-276.6224,-292.6324,0.0601,0.093,-0.0757,0.13
75.6877,-351.9189,-276.6223,-292.6323,0.0389,0.0675,-0.1256,0.15
75.7021,-351.9045,-276.6079,-292.6179,0.0203,0.0397,-0.1853,0.19
75.7022,-351.9044,-276.6078,-292.6178,0.0829,0.0196,-0.1595,0.18
75.7159,-351.8907,-276.5941,-292.6041,0.0416,0.0207,-0.0973,0.11
75.7292,-351.8775,-276.5808,-292.5908,0.028,0.0182,-0.0493,0.06
75.7433,-351.8634,-276.5667,-292.5767,-0.0403,-0.0411,0.1123,0.13
75.7434,-351.8632,-276.5666,-292.5766,-0.0855,-0.0433,0.1477,0.18
75.757,-351.8497,-276.553,-292.563,-0.0997,-0.0527,0.1354,0.18
75.7701,-351.8365,-276.5399,-292.5499,-0.0902,-0.0552,0.1018,0.15
75.7838,-351.8228,-276.5262,-292.5362,-0.0993,0.009,-0.089,0.13
75.784,-351.8227,-276.526,-292.536,-0.1178,0.0278,-0.1266,0.18
75.798,-351.8087,-276.512,-292.522,-0.1075,0.0875,-0.1645,0.22
75.8116,-351.7951,-276.4984,-292.5084,-0.0801,0.1019,-0.1791,0.22
75.8117,-351.7949,-276.4983,-292.5083,-0.0406,0.0954,-0.1516,0.18
75.8255,-351.7811,-276.4845,-292.4945,0.0108,0.0917,-0.1033,0.14
75.8414,-351.7653,-276.4686,-292.4786,0.0922,0.0561,-0.0989,0.15
75.8417,-351.765,-276.4683,-292.4783,0.1362,0.0171,-0.0903,0.16
75.8556,-351.7511,-276.4544,-292.4644,0.1201,-0.0,-0.0846,0.15
75.8687,-351.738,-276.4413,-292.4513,0.0868,-0.0075,-0.1319,0.16
75.8821,-351.7246,-276.4279,-292.4379,0.0172,-0.0077,-0.1148,0.12
75.8824,-351.7242,-276.4276,-292.4376,0.0193,0.0213,-0.034,0.04
75.8967,-351.7099,-276.4133,-292.4233,0.0193,0.053,0.0248,0.06
75.9101,-351.6966,-276.3999,-292.4099,0.0027,0.0511,0.0716,0.09
75.9236,-351.6831,-276.3864,-292.3964,-0.0563,-0.0512,0.0824,0.11
75.9239,-351.6828,-276.3861,-292.3961,-0.1012,-0.0872,0.0325,0.14
75.9368,-351.6698,-276.3732,-292.3832,-0.0935,-0.09,-0.0026,0.13
75.9509,-351.6558,-276.3591,-292.3691,-0.0475,-0.0762,-0.0733,0.12
75.951,-351.6557,-276.359,-292.369,0.0057,-0.0504,-0.0816,0.1
75.9644,-351.6423,-276.3456,-292.3556,0.0304,0.0565,-0.2428,0.25
75.9777,-351.629,-276.3323,-292.3423,0.0311,0.1114,-0.2566,0.28
75.9914,-351.6153,-276.3186,-292.3286,0.018,0.0833,-0.2002,0.22
75.9915,-351.6152,-276.3185,-292.3285,0.0305,0.0648,-0.1656,0.18
76.0047,-351.6019,-276.3053,-292.3153,0.0522,0.0083,-0.1386,0.15
76.0181,-351.5885,-276.2919,-292.3019,0.0667,0.0046,-0.1073,0.13
76.0317,-351.5749,-276.2783,-292.2883,0.0457,0.0166,-0.1001,0.11
76.0318,-351.5748,-276.2782,-292.2882,0.0388,0.0227,-0.1073,0.12
76.045,-351.5617,-276.265,-292.275,0.0389,0.036,-0.1004,0.11
76.0589,-351.5478,-276.2511,-292.2611,0.0129,0.0278,-0.1125,0.12
76.0736,-351.5331,-276.2364,-292.2464,0.0137,0.0444,-0.1456,0.15
76.0737,-351.5329,-276.2363,-292.2463,-0.0171,0.059,-0.1244,0.14
76.088,-351.5186,-276.222,-292.232,-0.0357,0.0592,-0.1319,0.15
76.1019,-351.5047,-276.2081,-292.2181,-0.0304,0.0211,-0.1371,0.14
76.102,-351.5046,-276.208,-292.218,-0.0367,0.0024,-0.1163,0.12
76.118,-351.4887,-276.192,-292.202,-0.0286,-0.0209,-0.0672,0.08
76.1314,-351.4753,-276.1786,-292.1886,0.023,-0.0595,-0.0063,0.06
76.1315,-351.4751,-276.1785,-292.1885,0.0329,-0.0535,0.0272,0.07
76.1448,-351.4618,-276.1652,-292.1752,0.0259,-0.0403,0.0608,0.08
76.1583,-351.4483,-276.1517,-292.1617,0.0213,-0.0155,0.0519,0.06
76.1716,-351.435,-276.1384,-292.1484,0.0162,0.0405,-0.0457,0.06
76.1717,-351.4349,-276.1383,-292.1483,0.0207,0.0597,-0.0626,0.09
76.1851,-351.4216,-276.1249,-292.1349,0.0086,0.0478,-0.0866,0.1
76.1989,-351.4077,-276.1111,-292.1211,-0.0057,0.019,-0.0937,0.1
76.2121,-351.3945,-276.0979,-292.1079,-0.0129,0.0141,-0.0695,0.07
76.2259,-351.3807,-276.0841,-292.0941,-0.0108,0.014,-0.0263,0.03
76.226,-351.3806,-276.084,-292.094,-0.047,0.0092,-0.0263,0.05
76.2393,-351.3673,-276.0707,-292.0807,-0.0523,0.0115,-0.0453,0.07
76.2525,-351.3542,-276.0575,-292.0675,-0.0462,0.0132,-0.0441,0.07
76.2664,-351.3402,-276.0436,-292.0536,-0.054,0.0322,-0.032,0.07
76.2665,-351.3401,-276.0435,-292.0535,-0.0498,0.0203,-0.0322,0.06
76.2804,-351.3262,-276.0296,-292.0396,-0.0574,0.0277,-0.0423,0.08
76.2949,-351.3118,-276.0151,-292.0251,-0.0459,0.0303,-0.0714,0.09
76.295,-351.3116,-276.015,-292.025,-0.0341,0.0136,-0.0764,0.08
76.3082,-351.2984,-276.0018,-292.0118,-0.0321,-0.0053,-0.0363,0.05
76.3107,-351.296,-275.9993,-292.0093,-0.0253,-0.0073,-0.0371,0.05
76.3218,-351.2849,-275.9882,-291.9982,-0.0116,0.0122,-0.0882,0.09
76.3358,-351.2709,-275.9742,-291.9842,0.0566,0.0108,-0.1142,0.13
76.3438,-351.2628,-275.9662,-291.9762,0.0798,-0.0005,-0.0821,0.11
76.3523,-351.2544,-275.9577,-291.9677,0.0361,-0.028,-0.0175,0.05
76.3641,-351.2425,-275.9459,-291.9559,-0.034,-0.0582,-0.0242,0.07
76.3775,-351.2291,-275.9325,-291.9425,-0.0323,-0.0286,-0.0571,0.07
76.3913,-351.2153,-275.9187,-291.9287,0.026,0.1048,-0.051,0.12
76.4046,-351.202,-275.9054,-291.9154,0.047,0.1034,-0.0627,0.13
76.4048,-351.2019,-275.9053,-291.9152,0.0132,0.0827,-0.0643,0.11
76.4182,-351.1884,-275.8918,-291.9018,-0.0206,0.0024,-0.0377,0.04
76.432,-351.1747,-275.878,-291.888,-0.0255,-0.1608,-0.0082,0.16
76.4451,-351.1616,-275.8649,-291.8749,0.022,-0.1508,-0.0352,0.16
76.4452,-351.1615,-275.8648,-291.8748,0.0503,-0.067,-0.0593,0.1
76.4585,-351.1481,-275.8515,-291.8615,0.0763,0.0046,-0.0877,0.12
76.4723,-351.1344,-275.8377,-291.8477,0.0927,0.0762,-0.1017,0.16
76.4724,-351.1343,-275.8376,-291.8476,0.1018,0.1167,-0.1013,0.19
76.4856,-351.1211,-275.8244,-291.8344,0.0799,0.1095,-0.0654,0.15
76.4993,-351.1074,-275.8107,-291.8207,0.0291,0.0406,-0.1145,0.12
76.5134,-351.0933,-275.7966,-291.8066,0.0001,0.0197,-0.0655,0.07
76.5135,-351.0932,-275.7965,-291.8065,-0.0215,0.0088,-0.0196,0.03
76.528,-351.0787,-275.782,-291.792,-0.0358,-0.0067,0.0091,0.04
76.5417,-351.065,-275.7683,-291.7783,-0.0165,-0.0665,-0.0171,0.07
76.5549,-351.0517,-275.7551,-291.7651,0.0076,-0.0657,-0.0403,0.08
76.555,-351.0516,-275.755,-291.765,0.0366,-0.0505,-0.0538,0.08
76.5682,-351.0385,-275.7418,-291.7518,0.0465,-0.0019,-0.0504,0.07
76.5822,-351.0245,-275.7278,-291.7378,0.0163,0.0327,-0.1433,0.15
76.5954,-351.0113,-275.7146,-291.7246,0.0432,0.1001,-0.1343,0.17
76.5955,-351.0112,-275.7145,-291.7245,0.0008,0.1221,-0.1064,0.16
76.609,-350.9976,-275.701,-291.711,-0.032,0.0748,-0.1552,0.18
76.6226,-350.9841,-275.6874,-291.6974,0.0455,-0.0023,-0.1373,0.14
76.6361,-350.9706,-275.6739,-291.6839,0.0269,-0.0034,-0.135,0.14
76.6362,-350.9705,-275.6738,-291.6838,-0.0182,-0.0164,-0.1399,0.14
76.6501,-350.9566,-275.6599,-291.6699,-0.0107,-0.0317,-0.1211,0.13
76.6637,-350.9429,-275.6463,-291.6563,-0.0362,-0.0001,-0.0283,0.05
76.6794,-350.9272,-275.6306,-291.6406,-0.0429,0.0204,0.0051,0.05
76.6797,-350.927,-275.6303,-291.6403,-0.0566,-0.0145,-0.0086,0.06
76.6946,-350.912,-275.6154,-291.6254,-0.0417,-0.0185,-0.0102,0.05
76.6947,-350.9119,-275.6153,-291.6253,-0.0291,-0.032,0.0004,0.04
76.7096,-350.897,-275.6004,-291.6104,-0.031,-0.0409,-0.0082,0.05
76.7238,-350.8829,-275.5862,-291.5962,0.0058,0.0246,-0.103,0.11
76.7239,-350.8828,-275.5861,-291.5961,0.0062,0.0798,-0.0889,0.12
76.7396,-350.867,-275.5704,-291.5804,0.009,0.1137,-0.0775,0.14
76.7531,-350.8536,-275.5569,-291.5669,-0.0359,0.0425,-0.0762,0.09
76.7669,-350.8397,-275.5431,-291.5531,-0.0211,0.0284,-0.1198,0.12
76.767,-350.8396,-275.543,-291.553,0.0006,0.0189,-0.1032,0.1
76.7804,-350.8262,-275.5296,-291.5396,0.0008,0.0043,-0.1147,0.11
76.7944,-350.8123,-275.5156,-291.5256,-0.0587,-0.0192,0.0042,0.06
76.8081,-350.7986,-275.5019,-291.5119,-0.0828,-0.0164,0.0203,0.09
76.8082,-350.7985,-275.5018,-291.5118,-0.0689,0.0293,-0.04,0.08
76.8218,-350.7849,-275.4882,-291.4982,-0.0214,0.0677,-0.0762,0.1
76.8219,-350.7848,-275.4881,-291.4981,0.0309,0.0845,-0.1147,0.15
76.8363,-350.7704,-275.4737,-291.4837,0.0545,0.0654,-0.1292,0.15
76.8498,-350.7568,-275.4602,-291.4702,0.0282,-0.0013,-0.0699,0.08
76.8633,-350.7434,-275.4467,-291.4567,-0.0483,0.0162,0.0052,0.05
76.8634,-350.7433,-275.4466,-291.4566,-0.0389,0.0739,-0.0336,0.09
76.8765,-350.7302,-275.4335,-291.4435,0.0084,0.1076,-0.065,0.13
76.8904,-350.7163,-275.4196,-291.4296,0.0103,0.1219,-0.1153,0.17
76.9037,-350.7029,-275.4063,-291.4163,0.0142,0.0309,-0.1059,0.11
76.9174,-350.6892,-275.3926,-291.4026,-0.0147,-0.1171,-0.0611,0.13
76.9175,-350.6891,-275.3925,-291.4025,-0.0246,-0.1792,-0.052,0.19
76.9322,-350.6745,-275.3778,-291.3878,0.0013,-0.1792,-0.052,0.19
76.9323,-350.6744,-275.3777,-291.3877,0.0054,-0.1077,-0.0586,0.12
76.9456,-350.6611,-275.3644,-291.3744,0.0164,-0.0363,-0.0772,0.09
76.9595,-350.6472,-275.3505,-291.3605,0.0483,0.0639,-0.0622,0.1
76.973,-350.6336,-275.337,-291.347,0.0283,0.0782,-0.0646,0.11
76.9731,-350.6335,-275.3369,-291.3469,0.0203,0.0736,-0.0316,0.08
76.9861,-350.6205,-275.3239,-291.3339,-0.009,0.0692,-0.0276,0.08
76.9999,-350.6067,-275.3101,-291.3201,-0.0337,0.092,0.0393,0.11
77.0133,-350.5933,-275.2967,-291.3067,-0.0313,0.0569,0.052,0.08
77.0135,-350.5932,-275.2965,-291.3065,-0.0218,-0.0117,0.0576,0.06
77.0269,-350.5797,-275.2831,-291.2931,-0.0051,-0.0807,0.009,0.08
77.0411,-350.5656,-275.2689,-291.2789,0.0951,-0.0066,-0.0867,0.13
77.0557,-350.5509,-275.2543,-291.2643,0.0879,-0.0019,-0.1343,0.16
77.0562,-350.5504,-275.2538,-291.2638,0.0925,-0.0189,-0.1746,0.2
77.0694,-350.5373,-275.2406,-291.2506,0.0733,-0.0118,-0.153,0.17
77.083,-350.5237,-275.227,-291.237,0.054,-0.0165,-0.0957,0.11
77.0831,-350.5235,-275.2269,-291.2369,0.0013,-0.0162,-0.089,0.09
77.0963,-350.5103,-275.2137,-291.2237,-0.0039,-0.0377,-0.0843,0.09
77.1098,-350.4968,-275.2002,-291.2102,-0.0116,0.0009,-0.0107,0.02
77.1235,-350.4831,-275.1865,-291.1965,-0.0186,-0.0348,-0.0304,0.05
77.1369,-350.4697,-275.1731,-291.1831,-0.0015,-0.0276,-0.04,0.05
77.1372,-350.4695,-275.1728,-291.1828,0.0109,-0.0061,-0.0254,0.03
77.1506,-350.456,-275.1594,-291.1694,0.0091,0.0131,-0.0038,0.02
77.1508,-350.4559,-275.1592,-291.1692,-0.0071,0.0275,0.0128,0.03
77.1642,-350.4424,-275.1458,-291.1558,0.0271,0.0158,0.0269,0.04
77.1775,-350.4292,-275.1325,-291.1425,0.0398,0.0208,0.0242,0.05
77.1913,-350.4153,-275.1187,-291.1287,0.0314,0.0043,-0.0097,0.03
77.2048,-350.4018,-275.1052,-291.1152,0.0416,-0.0173,-0.0407,0.06
77.205,-350.4016,-275.105,-291.115,0.0373,-0.0173,-0.1123,0.12
77.2182,-350.3885,-275.0918,-291.1018,0.0427,-0.0078,-0.1385,0.15
77.2321,-350.3746,-275.0779,-291.0879,-0.0081,0.0187,-0.0667,0.07
77.2455,-350.3612,-275.0645,-291.0745,-0.0333,0.0333,-0.0288,0.06
77.2456,-350.3611,-275.0644,-291.0744,-0.044,0.0147,-0.0009,0.05
77.2602,-350.3465,-275.0498,-291.0598,-0.0427,-0.0064,-0.0064,0.04
77.2759,-350.3308,-275.0341,-291.0441,-0.035,-0.0578,-0.0443,0.08
77.276,-350.3306,-275.034,-291.044,0.0022,-0.0423,0.0401,0.06
77.2889,-350.3177,-275.0211,-291.0311,0.0179,-0.0148,0.1554,0.16
77.302,-350.3046,-275.008,-291.018,0.0169,0.0197,0.168,0.17
77.3021,-350.3045,-275.0079,-291.0179,0.0135,0.0419,0.1094,0.12
77.316,-350.2907,-274.994,-291.004,0.0221,0.052,0.0607,0.08
77.33,-350.2766,-274.98,-290.99,0.0563,0.0028,-0.0318,0.06
77.3437,-350.263,-274.9663,-290.9763,0.0291,-0.0303,-0.0372,0.06
77.3438,-350.2629,-274.9662,-290.9762,0.0066,-0.0516,-0.0637,0.08
77.3573,-350.2493,-274.9527,-290.9627,-0.0233,-0.0181,-0.133,0.14
77.3708,-350.2359,-274.9392,-290.9492,0.0313,0.0852,-0.2266,0.24
77.3847,-350.222,-274.9253,-290.9353,0.0467,0.1411,-0.2234,0.27
77.3848,-350.2219,-274.9252,-290.9352,0.0407,0.1426,-0.1494,0.21
77.3984,-350.2083,-274.9116,-290.9216,0.0087,0.0895,-0.0451,0.1
77.4115,-350.1951,-274.8985,-290.9085,-0.0648,-0.0741,0.0507,0.11
77.4255,-350.1812,-274.8845,-290.8945,-0.0564,-0.106,0.0383,0.13
77.4255,-350.1811,-274.8845,-290.8945,-0.0101,-0.1096,0.005,0.11
77.4402,-350.1665,-274.8698,-290.8798,0.0526,-0.0823,0.0152,0.1
77.4534,-350.1533,-274.8566,-290.8666,0.0586,0.0079,-0.05,0.08
77.4672,-350.1395,-274.8428,-290.8528,0.0617,0.0399,-0.0587,0.09
77.4673,-350.1394,-274.8427,-290.8527,0.0124,0.0506,-0.0775,0.09
77.4812,-350.1255,-274.8288,-290.8388,-0.0155,0.069,-0.0444,0.08
77.4813,-350.1253,-274.8287,-290.8387,-0.0504,0.0996,0.0048,0.11
77.4948,-350.1118,-274.8152,-290.8252,-0.04,0.0993,0.0131,0.11
77.5106,-350.0961,-274.7994,-290.8094,-0.0201,0.1086,0.0116,0.11
77.5108,-350.0959,-274.7992,-290.8092,-0.0049,0.0844,-0.0042,0.08
77.5243,-350.0824,-274.7857,-290.7957,0.0054,0.0577,-0.0439,0.07
77.5376,-350.0691,-274.7724,-290.7824,0.0047,-0.0049,-0.1212,0.12
77.5455,-350.0611,-274.7645,-290.7745,0.0572,-0.0388,-0.1387,0.15
77.5652,-350.0415,-274.7448,-290.7548,0.0969,-0.0221,-0.119,0.16
77.5653,-350.0414,-274.7447,-290.7547,0.0961,-0.041,-0.071,0.13
77.5788,-350.0279,-274.7312,-290.7412,0.0667,-0.0262,-0.0519,0.09
77.5873,-350.0194,-274.7227,-290.7327,0.008,-0.0225,0.0066,0.02
77.5953,-350.0114,-274.7147,-290.7247,-0.0192,-0.0265,0.0442,0.05
77.6074,-349.9992,-274.7026,-290.7126,-0.0108,-0.0665,0.0435,0.08
77.6207,-349.9859,-274.6893,-290.6993,-0.022,-0.0756,0.0742,0.11
77.6208,-349.9858,-274.6892,-290.6992,-0.0741,-0.097,0.0912,0.15
77.6345,-349.9721,-274.6755,-290.6855,-0.1244,-0.0975,0.0877,0.18
77.6485,-349.9582,-274.6615,-290.6715,-0.1012,-0.0794,0.0516,0.14
77.6617,-349.945,-274.6483,-290.6583,-0.0702,-0.0133,-0.0927,0.12
77.6618,-349.9449,-274.6482,-290.6582,0.0357,0.0087,-0.1537,0.16
77.6762,-349.9304,-274.6338,-290.6438,0.0893,0.0212,-0.1764,0.2
77.6913,-349.9154,-274.6187,-290.6287,0.1453,0.0482,-0.1754,0.23
77.6914,-349.9153,-274.6186,-290.6286,0.1488,0.061,-0.1316,0.21
77.7085,-349.8981,-274.6015,-290.6115,0.1822,0.0655,-0.0807,0.21
77.7221,-349.8845,-274.5879,-290.5979,0.1647,0.0474,-0.0804,0.19
77.7222,-349.8844,-274.5878,-290.5978,0.1354,0.0411,-0.0846,0.16
77.7364,-349.8703,-274.5736,-290.5836,0.0874,0.023,-0.072,0.12
77.7507,-349.856,-274.5593,-290.5693,0.0443,-0.0519,-0.0824,0.11
77.7648,-349.8419,-274.5452,-290.5552,0.0326,-0.0512,-0.1076,0.12
77.7649,-349.8417,-274.5451,-290.5551,0.0566,-0.0504,-0.1114,0.13
77.7785,-349.8281,-274.5315,-290.5415,0.0567,-0.009,-0.1102,0.12
77.7937,-349.813,-274.5163,-290.5263,0.0291,0.0706,-0.0373,0.09
77.7939,-349.8128,-274.5161,-290.5261,0.0121,0.083,-0.0477,0.1
77.8073,-349.7994,-274.5027,-290.5127,0.0048,0.093,-0.0772,0.12
77.8212,-349.7854,-274.4888,-290.4988,-0.0282,0.0102,-0.091,0.1
77.8258,-349.7809,-274.4842,-290.4942,0.0127,-0.0058,-0.0061,0.02
77.8349,-349.7717,-274.4751,-290.4851,0.0464,-0.0338,0.043,0.07
77.8424,-349.7643,-274.4676,-290.4776,0.1038,-0.012,0.0496,0.12
77.8517,-349.755,-274.4583,-290.4683,0.1184,0.0309,-0.0529,0.13
77.8676,-349.739,-274.4424,-290.4524,0.1001,0.1398,-0.2612,0.31
77.8823,-349.7244,-274.4277,-290.4377,0.0765,0.1657,-0.2652,0.32
77.884,-349.7227,-274.426,-290.436,0.0171,0.1729,-0.1789,0.25
77.8956,-349.7111,-274.4144,-290.4244,-0.049,0.1063,-0.0193,0.12
77.9096,-349.697,-274.4004,-290.4104,-0.0983,0.0063,0.0374,0.11
77.9231,-349.6836,-274.3869,-290.3969,-0.05,-0.0938,0.0773,0.13
77.9365,-349.6701,-274.3735,-290.3835,0.0357,-0.1157,0.0682,0.14
77.9366,-349.67,-274.3734,-290.3834,0.1021,-0.1142,0.0482,0.16
77.9502,-349.6565,-274.3598,-290.3698,0.1734,-0.089,-0.0001,0.19
77.9637,-349.643,-274.3463,-290.3563,0.1929,-0.0366,-0.1891,0.27
77.9771,-349.6296,-274.3329,-290.3429,0.1198,0.0437,-0.2252,0.26
77.9772,-349.6295,-274.3328,-290.3428,0.0353,0.1461,-0.1664,0.22
77.991,-349.6157,-274.319,-290.329,-0.0227,0.1768,-0.1248,0.22
77.9911,-349.6156,-274.3189,-290.3289,-0.0829,0.16,-0.055,0.19
78.0047,-349.602,-274.3053,-290.3153,-0.0643,0.1194,-0.0238,0.14
78.0191,-349.5876,-274.2909,-290.3009,-0.0316,0.0622,0.0263,0.07
78.0329,-349.5737,-274.2771,-290.2871,0.0599,-0.0451,0.0954,0.12
78.033,-349.5736,-274.277,-290.287,0.0756,-0.0549,0.0625,0.11
78.0466,-349.5601,-274.2634,-290.2734,0.1035,-0.0673,0.0131,0.12
