time_phone_s,t_from_ride_start_s,time_on_alex_video_s,time_on_ryan_video_s,ax_ms2,ay_ms2,az_ms2,aT_ms2
516.476,15.869,174.896,67.656,9.4361,10.1403,10.2427,17.23
516.4761,15.8691,174.8961,67.6561,9.3683,10.2935,10.4868,17.43
516.4917,15.8847,174.9117,67.6717,9.2316,10.192,10.5458,17.33
516.5073,15.9003,174.9273,67.6873,9.3008,10.1627,10.6144,17.39
516.5074,15.9004,174.9274,67.6874,9.2379,10.1106,10.6941,17.38
516.5231,15.9161,174.9431,67.7031,9.3073,9.6826,10.2918,16.92
516.5386,15.9316,174.9586,67.7186,9.2889,9.8902,10.4792,17.14
516.5402,15.9332,174.9602,67.7202,9.2378,9.548,10.459,16.91
516.5515,15.9444,174.9715,67.7315,9.3148,9.7868,10.7325,17.25
516.5587,15.9516,174.9787,67.7387,9.2486,9.9524,10.6196,17.24
516.5748,15.9678,174.9948,67.7548,9.2322,9.7221,10.5321,17.05
516.595,15.988,175.015,67.775,9.1073,9.9911,11.0033,17.43
516.5953,15.9883,175.0153,67.7753,9.1194,9.8348,10.9516,17.32
516.6122,16.0051,175.0322,67.7922,9.1239,9.7954,10.9091,17.27
516.6123,16.0052,175.0323,67.7923,9.0669,9.9133,10.8539,17.27
516.6274,16.0204,175.0474,67.8074,9.1344,9.7915,10.843,17.23
516.6275,16.0205,175.0475,67.8075,9.0626,10.0383,11.05,17.46
516.6432,16.0362,175.0632,67.8232,8.8882,10.1207,11.1965,17.52
516.6587,16.0516,175.0787,67.8387,8.9695,9.7818,11.0787,17.29
516.6588,16.0518,175.0788,67.8388,8.8759,9.7644,10.9046,17.12
516.6741,16.0671,175.0941,67.8541,8.8665,9.6437,10.8646,17.02
516.6897,16.0826,175.1097,67.8697,8.6241,9.9824,11.2311,17.33
516.6898,16.0828,175.1098,67.8698,8.7865,10.0629,11.269,17.48
516.7057,16.0987,175.1257,67.8857,8.9959,9.9792,11.3209,17.57
516.7211,16.1141,175.1411,67.9011,8.4792,9.4102,10.7958,16.64
516.7213,16.1142,175.1413,67.9013,8.6645,9.8265,11.0193,17.12
516.7373,16.1303,175.1573,67.9173,8.6758,9.7435,11.2179,17.21
516.7375,16.1304,175.1575,67.9175,8.4266,9.153,10.8587,16.51
516.7596,16.1526,175.1796,67.9396,8.5758,9.0879,10.948,16.61
516.7598,16.1528,175.1798,67.9398,8.6822,9.3041,11.1216,16.9
516.7768,16.1698,175.1968,67.9568,8.384,8.8165,10.9591,16.37
516.777,16.1699,175.197,67.957,8.602,8.8026,10.7736,16.36
516.7943,16.1872,175.2143,67.9743,8.4513,9.2227,10.9381,16.62
516.8103,16.2033,175.2303,67.9903,8.4332,8.545,10.8817,16.2
516.8104,16.2034,175.2304,67.9904,8.5738,8.8168,10.8327,16.39
516.8256,16.2186,175.2456,68.0056,8.1637,8.3738,10.6677,15.83
516.8416,16.2346,175.2616,68.0216,8.3887,8.8903,11.1317,16.53
516.8417,16.2347,175.2617,68.0217,8.1691,8.5985,11.0847,16.23
516.8578,16.2507,175.2778,68.0378,8.05,8.2604,10.7146,15.74
516.8579,16.2508,175.2779,68.0379,8.1854,8.652,11.2972,16.42
516.8737,16.2667,175.2937,68.0537,7.8917,8.6745,11.2433,16.25
516.8898,16.2828,175.3098,68.0698,8.0765,8.7132,11.3886,16.46
516.8899,16.2829,175.3099,68.0699,7.8424,8.5854,11.238,16.17
516.9051,16.2981,175.3251,68.0851,7.8453,8.2483,10.7753,15.67
516.9207,16.3137,175.3407,68.1007,7.6321,8.2987,11.0621,15.8
516.9209,16.3138,175.3409,68.1009,7.8233,7.8512,10.5653,15.31
516.936,16.329,175.356,68.116,7.8876,8.3631,10.8739,15.82
516.9362,16.3291,175.3562,68.1162,7.6234,8.2539,10.9715,15.7
516.9514,16.3444,175.3714,68.1314,7.6798,7.5904,10.5316,15.08
516.9669,16.3598,175.3869,68.1469,7.8653,7.8953,10.7239,15.47
516.967,16.36,175.387,68.147,7.7955,7.8736,10.8751,15.53
516.9826,16.3755,175.4026,68.1626,7.7626,7.2798,10.4074,14.89
516.9981,16.3911,175.4181,68.1781,7.7267,7.8161,11.1151,15.63
516.9982,16.3912,175.4182,68.1782,7.7684,7.2854,10.683,15.08
517.0137,16.4066,175.4337,68.1937,7.8732,7.4779,10.8065,15.32
517.0313,16.4243,175.4513,68.2113,7.5021,7.2685,10.6756,14.94
517.0315,16.4245,175.4515,68.2115,7.5829,7.7901,11.0161,15.48
517.0467,16.4396,175.4667,68.2267,7.4167,7.9104,11.2319,15.61
517.0468,16.4398,175.4668,68.2268,7.5824,7.5039,10.7384,15.14
517.0619,16.4548,175.4819,68.2419,7.7126,7.6002,10.9692,15.41
517.0772,16.4701,175.4972,68.2572,7.397,7.3318,10.8553,15.04
517.0773,16.4702,175.4973,68.2573,7.255,7.6693,10.9272,15.19
517.0926,16.4856,175.5126,68.2726,7.202,8.0225,11.2039,15.55
517.1089,16.5018,175.5289,68.2889,7.2801,7.6783,10.7867,15.11
517.1089,16.5019,175.5289,68.2889,6.9768,7.9513,10.9667,15.24
517.1243,16.5173,175.5443,68.3043,6.9591,7.3646,10.595,14.66
517.14,16.5329,175.56,68.32,6.9666,7.8365,11.1069,15.27
517.1552,16.5482,175.5752,68.3352,6.8354,7.288,10.7621,14.69
517.1554,16.5483,175.5754,68.3354,6.8977,7.3513,10.9342,14.87
517.1704,16.5633,175.5904,68.3504,6.8476,7.6811,11.2006,15.21
517.1705,16.5635,175.5905,68.3505,6.7705,7.0876,10.7284,14.53
517.1861,16.579,175.6061,68.3661,7.0339,7.1781,10.7621,14.72
517.1862,16.5792,175.6062,68.3662,6.726,7.6338,11.0025,14.99
517.2017,16.5946,175.6217,68.3817,6.4703,7.0057,10.6256,14.28
517.217,16.61,175.637,68.397,6.5886,7.4817,11.0444,14.88
517.2171,16.6101,175.6371,68.3971,6.6293,6.7105,10.5128,14.12
517.2327,16.6257,175.6527,68.4127,6.7043,6.7051,10.433,14.1
517.2486,16.6415,175.6686,68.4286,6.2672,6.6134,10.4604,13.87
517.2487,16.6417,175.6687,68.4287,6.5646,6.6617,10.2889,13.9
517.2652,16.6582,175.6852,68.4452,6.5335,7.1893,10.6125,14.39
517.2807,16.6737,175.7007,68.4607,6.4634,6.3223,9.984,13.47
517.281,16.674,175.701,68.461,6.3283,6.8879,10.4266,14.01
517.2966,16.6896,175.7166,68.4766,6.155,6.4204,10.149,13.49
517.3148,16.7078,175.7348,68.4948,6.2981,6.1171,9.9959,13.3
517.3151,16.708,175.7351,68.4951,6.4071,6.7171,10.3151,13.88
517.3304,16.7233,175.7504,68.5104,6.2832,5.9859,9.7373,13.04
517.3305,16.7235,175.7505,68.5105,6.3571,6.5061,10.1711,13.65
517.3459,16.7389,175.7659,68.5259,6.0483,6.1783,9.7915,13.06
517.347,16.74,175.767,68.527,6.1432,5.8448,9.5765,12.79
517.3617,16.7547,175.7817,68.5417,6.3162,6.2754,9.9843,13.38
517.3777,16.7707,175.7977,68.5577,5.8713,5.7255,9.4712,12.53
517.3809,16.7738,175.8009,68.5609,5.8953,6.2129,9.8167,13.03
517.3943,16.7873,175.8143,68.5743,5.8115,6.0697,9.6019,12.76
517.4101,16.803,175.8301,68.5901,5.8171,6.1395,10.0428,13.13
517.4125,16.8055,175.8325,68.5925,5.6358,6.0094,9.8308,12.83
517.4264,16.8193,175.8464,68.6064,5.6816,5.7621,9.5078,12.49
517.4293,16.8223,175.8493,68.6093,5.6626,5.9532,9.4898,12.55
517.4423,16.8353,175.8623,68.6223,5.3807,5.9105,9.2787,12.25
517.4582,16.8511,175.8782,68.6382,5.7156,5.7164,9.1657,12.22
517.4583,16.8512,175.8783,68.6383,6.0862,6.0828,9.5389,12.85
517.4731,16.8661,175.8931,68.6531,5.6381,5.9742,9.1272,12.28
517.4885,16.8815,175.9085,68.6685,5.5884,5.431,9.4136,12.22
517.4887,16.8816,175.9087,68.6687,5.5792,5.585,9.4238,12.29
517.5039,16.8969,175.9239,68.6839,5.3445,5.661,9.5148,12.29
517.5202,16.9132,175.9402,68.7002,5.2758,5.5841,9.4344,12.17
517.5203,16.9133,175.9403,68.7003,5.3082,5.4433,9.1909,11.93
517.5405,16.9335,175.9605,68.7205,5.6365,5.6062,9.05,12.05
517.5407,16.9336,175.9607,68.7207,5.4362,5.5615,9.2726,12.1
517.559,16.952,175.979,68.739,5.3796,5.0799,8.8317,11.52
517.5618,16.9548,175.9818,68.7418,5.5159,5.3398,8.8252,11.7
517.5758,16.9688,175.9958,68.7558,5.2997,5.22,8.6627,11.42
517.5788,16.9718,175.9988,68.7588,5.3392,5.141,8.3394,11.16
517.5921,16.9851,176.0121,68.7721,5.273,5.4045,8.3866,11.28
517.6083,17.0013,176.0283,68.7883,5.1177,5.3233,8.4313,11.21
517.6112,17.0042,176.0313,68.7913,5.233,5.246,8.4989,11.28
517.6192,17.0122,176.0392,68.7992,5.1769,4.9444,8.5109,11.12
517.627,17.02,176.047,68.807,5.0357,5.1297,8.4193,11.07
517.6411,17.034,176.0611,68.8211,4.9597,5.3849,8.5817,11.28
517.6576,17.0505,176.0776,68.8376,4.9175,5.1115,8.4747,11.05
517.6577,17.0507,176.0777,68.8377,4.9113,5.0994,8.4062,10.99
517.6754,17.0683,176.0954,68.8554,4.8076,5.2603,8.3753,11.0
517.6912,17.0842,176.1112,68.8712,4.7218,5.2151,8.2664,10.85
517.6913,17.0843,176.1113,68.8713,4.7891,5.1355,8.2659,10.85
517.7067,17.0997,176.1267,68.8867,4.6534,5.1067,8.021,10.59
517.7068,17.0998,176.1268,68.8868,4.5392,5.1739,7.963,10.53
517.7221,17.115,176.1421,68.9021,4.4992,5.2127,8.2128,10.72
517.7376,17.1306,176.1576,68.9176,4.7182,4.9628,7.8582,10.42
517.7377,17.1307,176.1577,68.9177,4.712,5.3329,8.102,10.78
517.7527,17.1457,176.1727,68.9327,4.6454,5.539,8.1256,10.88
517.768,17.161,176.188,68.948,4.5686,6.0079,8.3922,11.29
517.7681,17.1611,176.1881,68.9481,4.4287,5.7341,8.3124,11.03
517.7835,17.1765,176.2035,68.9635,4.3909,5.5561,8.0484,10.72
517.799,17.192,176.219,68.979,4.5012,5.4614,7.812,10.54
517.8146,17.2076,176.2346,68.9946,4.5852,5.1979,7.5666,10.26
517.8147,17.2077,176.2347,68.9947,4.6544,5.0088,7.4629,10.12
517.8302,17.2232,176.2502,69.0102,4.7885,4.8176,7.2527,9.94
517.8303,17.2233,176.2503,69.0103,4.7031,4.7778,7.1123,9.77
517.8453,17.2383,176.2653,69.0253,4.8447,4.8028,7.2755,9.97
517.8605,17.2535,176.2805,69.0405,4.8488,4.4757,6.9776,9.6
517.8606,17.2536,176.2806,69.0406,4.7289,4.6817,6.8241,9.53
517.8758,17.2688,176.2958,69.0558,4.6555,5.128,7.1577,9.96
517.8913,17.2843,176.3113,69.0713,4.5312,5.228,7.3805,10.12
517.8914,17.2844,176.3114,69.0714,4.3461,5.0654,7.0447,9.7
517.9067,17.2997,176.3267,69.0867,4.3426,4.8429,6.8572,9.45
517.9224,17.3154,176.3425,69.1025,4.6931,4.6803,6.8256,9.51
517.9226,17.3156,176.3426,69.1026,4.6712,4.7771,6.7936,9.53
517.9398,17.3327,176.3598,69.1198,4.4582,4.7977,6.848,9.48
517.94,17.333,176.36,69.12,4.4823,4.7084,6.7334,9.36
517.9549,17.3478,176.3749,69.1349,4.2671,4.6503,6.4189,9.0
517.9704,17.3633,176.3904,69.1504,4.4382,4.4939,6.0083,8.72
517.9705,17.3635,176.3905,69.1505,4.302,4.952,6.3415,9.12
517.9856,17.3786,176.4056,69.1656,4.0959,5.4499,6.7154,9.57
518.0009,17.3939,176.4209,69.1809,4.0599,5.3636,6.6867,9.48
518.0011,17.394,176.4211,69.1811,3.9017,5.1472,6.4727,9.14
518.0163,17.4093,176.4363,69.1963,3.9701,4.9355,6.2399,8.89
518.0164,17.4094,176.4364,69.1964,3.9762,4.8629,6.2895,8.89
518.0317,17.4247,176.4517,69.2117,4.0706,4.7259,6.2604,8.84
518.0469,17.4399,176.4669,69.2269,4.1099,4.5229,6.1599,8.68
518.0473,17.4403,176.4673,69.2273,4.1076,4.4542,6.0729,8.58
518.0621,17.4551,176.4821,69.2421,4.2246,4.3422,5.7817,8.37
518.0774,17.4704,176.4974,69.2574,4.2957,4.2322,5.3985,8.09
518.0776,17.4706,176.4976,69.2576,4.3653,4.1465,5.0999,7.89
518.0928,17.4858,176.5128,69.2728,4.414,4.0423,4.827,7.69
518.1093,17.5022,176.5293,69.2893,3.921,4.2129,4.8005,7.49
518.1094,17.5024,176.5294,69.2894,4.024,4.37,5.0966,7.83
518.1245,17.5175,176.5445,69.3045,4.1176,4.5496,5.3021,8.11
518.1401,17.5331,176.5601,69.3201,3.9563,4.5897,5.419,8.13
518.1403,17.5332,176.5603,69.3203,4.012,4.3562,5.3918,8.01
518.1554,17.5483,176.5754,69.3354,4.1034,4.1748,5.0199,7.71
518.1706,17.5636,176.5906,69.3506,3.9159,4.2515,4.7429,7.48
518.1863,17.5793,176.6063,69.3663,4.0292,4.4478,4.6944,7.62
518.2025,17.5954,176.6225,69.3825,3.8423,4.8828,4.5685,7.71
518.2205,17.6135,176.6405,69.4005,3.8863,5.0646,4.2864,7.69
518.2211,17.6141,176.6411,69.4011,3.8525,5.0847,4.4291,7.77
518.2363,17.6293,176.6563,69.4163,3.6946,5.1316,4.4055,7.71
518.2513,17.6443,176.6713,69.4313,4.0623,5.115,4.6937,8.04
518.2515,17.6444,176.6715,69.4315,4.179,5.2499,4.852,8.28
518.2672,17.6602,176.6872,69.4472,4.3143,5.4045,4.7865,8.41
518.2674,17.6603,176.6874,69.4474,3.899,5.5803,4.3181,8.06
518.2828,17.6758,176.7028,69.4628,4.6602,5.1088,4.4595,8.23
518.2984,17.6914,176.7184,69.4784,4.4761,5.1269,4.1775,7.99
518.2985,17.6915,176.7185,69.4785,4.3101,4.8895,4.1513,7.73
518.3141,17.7071,176.7341,69.4941,3.8768,4.9104,3.9861,7.42
518.3293,17.7223,176.7493,69.5093,3.9326,4.9946,3.5352,7.27
518.3295,17.7225,176.7495,69.5095,4.0619,4.7997,3.5784,7.23
518.3443,17.7373,176.7643,69.5243,4.1539,4.9045,3.4254,7.28
518.3599,17.7529,176.7799,69.5399,4.0101,5.0724,3.7582,7.48
518.36,17.753,176.78,69.54,4.1271,5.2986,3.7876,7.71
518.3751,17.7681,176.7951,69.5551,4.1921,5.3958,3.7215,7.78
518.3903,17.7833,176.8103,69.5703,4.1166,5.5651,3.3708,7.7
518.3905,17.7835,176.8105,69.5705,4.182,5.4854,3.7609,7.86
518.4055,17.7985,176.8255,69.5855,3.9805,5.3526,3.7038,7.63
518.421,17.814,176.841,69.601,4.2634,5.47,3.1757,7.63
518.4212,17.8141,176.8412,69.6012,4.5573,5.2642,3.0664,7.61
518.4366,17.8296,176.8566,69.6166,4.0871,5.2756,3.1565,7.38
518.4368,17.8298,176.8568,69.6168,3.9541,5.2904,3.0869,7.29
518.4515,17.8444,176.8715,69.6315,4.1369,5.2788,2.6944,7.23
518.4668,17.8598,176.8868,69.6468,4.1012,5.4001,2.8772,7.37
518.4824,17.8754,176.9024,69.6624,3.8144,5.2775,2.8151,7.09
518.4826,17.8756,176.9026,69.6626,3.7358,5.2774,3.301,7.26
518.5001,17.893,176.9201,69.6801,3.8302,5.3973,3.2029,7.35
518.5003,17.8933,176.9203,69.6803,3.6703,5.3185,2.9614,7.11
518.5153,17.9083,176.9353,69.6953,3.934,5.1648,3.1202,7.2
518.5191,17.912,176.9391,69.6991,3.9559,4.9793,2.6429,6.89
518.5307,17.9237,176.9507,69.7107,3.7551,4.8628,2.5306,6.64
518.5458,17.9388,176.9658,69.7258,4.1429,4.8465,2.6491,6.9
518.5611,17.954,176.9811,69.7411,4.0343,4.9219,2.625,6.88
518.5612,17.9542,176.9812,69.7412,4.141,5.0132,2.4017,6.93
518.576,17.969,176.996,69.756,4.2079,4.9639,2.0942,6.84
518.5914,17.9843,177.0114,69.7714,4.0692,5.0584,2.2156,6.86
518.6068,17.9998,177.0268,69.7868,4.1516,5.3363,2.1108,7.08
518.6229,18.0159,177.0429,69.8029,3.9317,5.434,2.2102,7.06
518.6414,18.0343,177.0614,69.8214,3.9189,5.4248,2.448,7.13
518.6416,18.0346,177.0616,69.8216,3.931,5.5683,2.6096,7.3
518.6574,18.0504,177.0774,69.8374,4.0507,5.4473,2.2524,7.15
518.6756,18.0686,177.0957,69.8557,4.2046,5.4235,2.2537,7.22
518.6758,18.0688,177.0958,69.8558,4.3111,5.4396,2.3238,7.32
518.6906,18.0836,177.1107,69.8707,4.091,5.8613,2.1323,7.46
518.6908,18.0837,177.1108,69.8708,4.2471,5.745,2.0737,7.44
518.7058,18.0988,177.1258,69.8858,4.3014,5.7251,2.1229,7.47
518.7216,18.1145,177.1416,69.9016,4.3584,5.8897,2.0119,7.6
518.7217,18.1147,177.1417,69.9017,4.0797,5.8186,1.9893,7.38
518.7368,18.1297,177.1568,69.9168,4.0839,5.8416,1.9684,7.39
518.7369,18.1299,177.1569,69.9169,3.826,6.0497,2.0269,7.44
518.7513,18.1443,177.1713,69.9313,4.0393,5.915,1.9782,7.43
518.7676,18.1606,177.1876,69.9476,4.185,5.8273,1.9215,7.43
518.7677,18.1607,177.1877,69.9477,4.0051,5.7715,1.8128,7.26
518.7831,18.1761,177.2031,69.9631,3.9647,5.9121,1.9395,7.38
518.7988,18.1918,177.2188,69.9788,4.0001,6.2371,2.0653,7.69
518.799,18.1919,177.219,69.979,4.2265,6.1767,1.9405,7.73
518.8144,18.2073,177.2344,69.9944,4.2145,6.27,1.8425,7.78
518.8296,18.2226,177.2496,70.0096,3.9802,6.4795,1.8597,7.83
518.8451,18.2381,177.2651,70.0251,3.9057,6.5038,1.8083,7.8
518.8452,18.2382,177.2652,70.0252,4.1258,6.3745,1.7649,7.8
518.8603,18.2533,177.2803,70.0403,4.2213,6.3435,1.7527,7.82
518.8605,18.2534,177.2805,70.0405,4.2673,6.5259,1.9087,8.03
518.8755,18.2685,177.2955,70.0555,4.1894,6.5846,1.8368,8.02
518.8914,18.2843,177.3114,70.0714,4.009,6.3363,1.8034,7.71
518.8915,18.2844,177.3115,70.0715,3.9523,6.319,1.7704,7.66
518.9078,18.3008,177.3278,70.0878,4.1513,6.3582,1.6668,7.77
518.9079,18.3009,177.3279,70.0879,4.2618,6.4719,1.6733,7.93
518.9254,18.3184,177.3454,70.1054,4.0658,6.5165,1.4953,7.83
518.9413,18.3343,177.3613,70.1213,4.1182,6.6192,1.3286,7.91
518.9414,18.3344,177.3614,70.1214,4.1705,6.6494,1.4755,7.99
518.9566,18.3496,177.3766,70.1366,4.3329,6.5698,1.474,8.01
518.9568,18.3498,177.3768,70.1368,4.3851,6.502,1.2885,7.95
518.9717,18.3647,177.3917,70.1517,4.2831,6.4052,1.205,7.8
518.9866,18.3796,177.4066,70.1666,4.3465,6.464,1.2901,7.9
519.0017,18.3947,177.4217,70.1817,4.3751,6.4618,1.3436,7.92
519.0018,18.3948,177.4218,70.1818,4.3319,6.5527,1.3808,7.98
519.0167,18.4097,177.4367,70.1967,4.2152,6.7225,1.4021,8.06
519.0169,18.4098,177.4369,70.1969,4.2564,6.7872,1.2271,8.1
519.0318,18.4248,177.4518,70.2118,4.4299,6.7684,1.177,8.17
519.047,18.44,177.467,70.227,4.3585,6.7064,1.1421,8.08
519.0472,18.4401,177.4672,70.2272,4.3645,6.7992,1.3562,8.19
519.0619,18.4548,177.4819,70.2419,4.3975,6.9453,1.4388,8.35
519.0769,18.4699,177.4969,70.2569,4.5101,7.1685,1.1417,8.55
519.0919,18.4848,177.5119,70.2719,4.5044,7.3042,1.1875,8.66
519.092,18.485,177.512,70.272,4.5082,7.3069,1.2086,8.67
519.1074,18.5004,177.5274,70.2874,4.4445,7.2646,1.1528,8.59
519.1075,18.5005,177.5275,70.2875,4.4383,7.2126,1.0903,8.54
519.1228,18.5157,177.5428,70.3028,4.5086,7.1624,1.0908,8.53
519.138,18.531,177.558,70.318,4.7622,7.2452,1.3073,8.77
519.1381,18.5311,177.5581,70.3181,4.6562,7.2987,1.3182,8.76
519.1529,18.5459,177.5729,70.3329,4.7008,7.4255,1.33,8.89
519.1683,18.5612,177.5883,70.3483,4.8039,7.5451,1.1481,9.02
519.1857,18.5787,177.6057,70.3657,4.8769,7.522,0.9536,9.02
519.1859,18.5789,177.6059,70.3659,4.8378,7.5875,0.944,9.05
519.2008,18.5937,177.6208,70.3808,4.8702,7.4923,0.6495,8.96
519.216,18.609,177.636,70.396,5.0024,7.6479,0.7911,9.17
519.2161,18.6091,177.6361,70.3961,4.968,7.7254,0.873,9.23
519.2314,18.6244,177.6514,70.4114,4.8701,7.8442,1.0966,9.3
519.2316,18.6245,177.6516,70.4116,4.8248,8.0562,1.2632,9.48
519.2466,18.6395,177.6666,70.4266,4.8281,8.0712,1.1773,9.48
519.2613,18.6543,177.6813,70.4413,5.0737,7.8275,0.7404,9.36
519.2614,18.6544,177.6814,70.4414,5.0278,7.8767,0.6814,9.37
519.2766,18.6696,177.6966,70.4566,5.1593,7.8784,0.6392,9.44
519.2919,18.6848,177.7119,70.4719,5.131,8.125,0.7337,9.64
519.292,18.685,177.712,70.472,5.1162,8.4318,0.9181,9.91
519.307,18.6999,177.727,70.487,5.1357,8.7273,1.1481,10.19
519.3221,18.715,177.7421,70.5021,5.062,8.7988,1.1863,10.22
519.3222,18.7152,177.7422,70.5022,5.0183,8.6122,0.9868,10.02
519.3371,18.73,177.7571,70.5171,5.0707,8.2574,0.7165,9.72
519.3372,18.7302,177.7572,70.5172,5.1762,8.0547,0.4954,9.59
519.3523,18.7453,177.7723,70.5323,5.2512,8.3091,0.608,9.85
519.3679,18.7608,177.7879,70.5479,5.2822,8.8268,1.0367,10.34
519.368,18.7609,177.788,70.548,5.1882,8.8092,1.0074,10.27
519.3831,18.7761,177.8031,70.5631,5.3027,8.7803,0.8576,10.29
519.3983,18.7913,177.8183,70.5783,5.3665,8.8303,0.7338,10.36
519.4133,18.8063,177.8333,70.5933,5.4128,8.8068,0.6724,10.36
519.4134,18.8064,177.8334,70.5934,5.4202,8.9243,0.5729,10.46
519.4284,18.8213,177.8484,70.6084,5.4014,9.2151,0.9592,10.72
519.4285,18.8215,177.8485,70.6085,5.437,9.4731,1.0983,10.98
519.4437,18.8367,177.8637,70.6237,5.4824,9.6909,1.1658,11.2
519.4613,18.8543,177.8813,70.6413,5.4454,9.5196,1.0801,11.02
519.4617,18.8547,177.8817,70.6417,5.4274,9.507,1.0763,11.0
519.4763,18.8693,177.8963,70.6563,5.5207,9.4757,0.9607,11.01
519.492,18.8849,177.912,70.672,5.7416,9.1669,0.6809,10.84
519.4921,18.8851,177.9121,70.6721,5.9398,8.9612,0.5326,10.76
519.5084,18.9013,177.9284,70.6884,6.0832,8.7809,0.4476,10.69
519.5085,18.9015,177.9285,70.6885,6.2152,8.667,0.3372,10.67
519.5236,18.9166,177.9436,70.7036,6.2474,8.7208,0.2683,10.73
519.5389,18.9318,177.9589,70.7189,6.2211,9.4482,0.5991,11.33
519.5427,18.9357,177.9627,70.7227,6.2214,9.7951,0.837,11.63
519.5546,18.9476,177.9746,70.7346,6.0345,9.6963,0.8606,11.45
519.5701,18.9631,177.9901,70.7501,6.0158,9.278,0.7421,11.08
519.5703,18.9632,177.9903,70.7503,6.4672,9.0261,0.648,11.12
519.585,18.978,178.005,70.765,6.4385,9.2898,0.5703,11.32
519.6009,18.9939,178.0209,70.7809,6.3795,10.0915,0.7641,11.96
519.601,18.994,178.021,70.781,6.3424,10.2053,0.8565,12.05
519.6178,19.0108,178.0378,70.7978,6.2736,9.917,0.64,11.75
519.618,19.011,178.038,70.798,6.2554,9.7789,0.532,11.62
519.6359,19.0289,178.0559,70.8159,6.4052,9.6952,0.5114,11.63
519.6543,19.0472,178.0743,70.8343,6.3983,9.6599,0.6653,11.61
519.6544,19.0474,178.0744,70.8344,6.5463,9.7763,0.7357,11.79
519.67,19.063,178.09,70.85,6.5419,9.9839,0.7688,11.96
519.6701,19.0631,178.0901,70.8501,6.43,9.9036,0.7728,11.83
519.6848,19.0778,178.1048,70.8648,6.5436,10.007,0.5671,11.97
519.7007,19.0936,178.1207,70.8807,6.1176,10.214,0.7919,11.93
519.7008,19.0938,178.1208,70.8808,6.4168,10.5164,1.0492,12.36
519.7165,19.1094,178.1365,70.8965,6.4877,10.9747,1.4589,12.83
519.7319,19.1249,178.1519,70.9119,6.7115,10.5693,1.2121,12.58
519.732,19.125,178.152,70.912,6.7109,10.6571,1.2272,12.65
519.7479,19.1409,178.1679,70.9279,6.5464,10.3833,1.0286,12.32
519.7481,19.1411,178.1681,70.9281,6.7236,10.3864,0.8326,12.4
519.7634,19.1563,178.1834,70.9434,6.8008,10.4668,0.8441,12.51
519.7787,19.1717,178.1987,70.9587,6.8625,9.858,0.2858,12.01
519.7789,19.1719,178.1989,70.9589,6.9956,9.9719,0.3029,12.18
519.7934,19.1864,178.2134,70.9734,6.9046,9.8816,0.5526,12.07
519.8087,19.2016,178.2287,70.9887,6.9067,9.7378,0.5888,11.95
519.8088,19.2018,178.2288,70.9888,7.0269,10.0051,0.6814,12.25
519.8241,19.2171,178.2441,71.0041,6.9584,10.1485,0.7985,12.33
519.8392,19.2322,178.2592,71.0192,7.1415,10.4165,0.8859,12.66
519.8394,19.2323,178.2594,71.0194,7.1546,10.7433,1.0852,12.95
519.855,19.248,178.275,71.035,6.9971,10.3458,0.9415,12.53
519.8707,19.2637,178.2907,71.0507,7.2593,10.5496,0.8689,12.84
519.8708,19.2638,178.2908,71.0508,7.2597,10.2053,0.6826,12.54
519.888,19.281,178.308,71.068,7.5264,10.3359,0.5696,12.8
519.8881,19.2811,178.3081,71.0681,7.6569,10.8457,0.8337,13.3
519.9042,19.2971,178.3242,71.0842,7.3727,10.7876,0.848,13.09
519.9189,19.3119,178.3389,71.0989,7.6865,11.3386,1.0985,13.74
519.9345,19.3274,178.3545,71.1145,7.4635,11.1638,1.1741,13.48
519.9346,19.3276,178.3546,71.1146,7.4675,11.1452,1.1633,13.47
519.9497,19.3427,178.3697,71.1297,7.468,11.4893,1.3635,13.77
519.965,19.3579,178.385,71.145,7.5514,11.3123,1.3879,13.67
519.9651,19.3581,178.3851,71.1451,7.7671,11.5912,1.5888,14.04
519.9804,19.3734,178.4004,71.1604,7.6596,11.5212,1.6032,13.93
519.9806,19.3735,178.4006,71.1606,7.6874,11.0778,1.4347,13.56
519.9955,19.3885,178.4155,71.1755,7.8069,11.1461,1.563,13.7
520.0105,19.4035,178.4305,71.1905,7.8507,10.831,1.4018,13.45
520.0107,19.4037,178.4307,71.1907,8.0269,11.0024,1.4555,13.7
520.0258,19.4188,178.4458,71.2058,8.0161,11.1125,1.4117,13.77
520.0439,19.4368,178.4639,71.2239,8.0926,10.9527,1.0781,13.66
520.044,19.4369,178.464,71.224,8.1693,11.0824,1.2427,13.82
520.059,19.452,178.479,71.239,8.1386,10.9808,1.3695,13.74
520.0592,19.4521,178.4792,71.2392,8.1256,11.0448,1.5361,13.8
520.0742,19.4672,178.4942,71.2542,8.2109,11.2177,1.5889,13.99
520.0893,19.4823,178.5093,71.2693,8.1163,11.2112,1.5267,13.92
520.0895,19.4824,178.5095,71.2695,8.0313,11.2505,1.5368,13.91
520.1043,19.4973,178.5243,71.2843,8.1375,11.4377,1.5711,14.12
520.1192,19.5122,178.5392,71.2992,8.1266,11.2691,1.5949,13.98
520.1193,19.5123,178.5393,71.2993,8.2393,11.2789,1.6707,14.07
520.1342,19.5272,178.5542,71.3142,8.23,11.3406,1.7737,14.12
