time,ax (m/s^2),EMA ax (m/s^2),ay (m/s^2),EMA ay (m/s^2),az (m/s^2),EMA az (m/s^2),aT (m/s^2),EMA aT (m/s^2)
522.708606,-0.0119,-0.0038930680752393716,-0.0818,-0.060832730339351146,-0.0478,0.07466414400418994,0.1,0.1224481574357269
522.709512,0.0043,-0.0034934062179106215,-0.0847,-0.061996987395968164,-0.066,0.06780247844300993,0.11,0.12184093024374022
522.724602,-0.0129,-0.003952264451183274,-0.0995,-0.06382640264494532,-0.0602,0.06155845510432652,0.12,0.12175112876843582
522.726234,-0.0206,-0.004764349112101164,-0.0831,-0.0647665781256797,-0.0309,0.05704828656265205,0.09,0.12020229321875602
522.740857,-0.04,-0.006483161350535253,-0.0713,-0.0650852816317441,0.0126,0.05488007746203487,0.08,0.11824120574467036
522.756757,-0.033,-0.007776665674899387,-0.0448,-0.06409575569848829,0.072,0.05571519563461853,0.09,0.11686358595224741
522.756846,-0.0498,-0.00982658442246527,-0.0158,-0.06173986517661081,0.1168,0.058694942189027384,0.13,0.11750438663750364
522.773209,-0.0234,-0.010488702255515745,-0.0172,-0.059567188826532225,0.1051,0.0609586035456602,0.11,0.1171383189966498
522.775603,-0.0258,-0.011235594828417416,-0.0359,-0.05841269181060382,0.1159,0.06363867166538409,0.12,0.11727791319193517
522.789381,0.0007,-0.010653370690445833,-0.064,-0.05868524342959876,0.1241,0.06658800475487754,0.14,0.11838630767037736
522.805175,-0.0231,-0.011260523339692376,-0.0894,-0.060183524237911006,0.0068,0.06367151671805425,0.09,0.117001609735237
522.808388,-0.0255,-0.011955131957268357,-0.0987,-0.06206237671411047,-0.0297,0.05911680858546624,0.11,0.11666006779693276
522.821259,-0.0232,-0.01250366210569429,-0.0864,-0.06324957785000751,-0.0495,0.053818427678858125,0.1,0.11584738156293604
522.825212,-0.0209,-0.012913239563953106,-0.0814,-0.0641349642963486,-0.074,0.04758338242623089,0.11,0.11556214343791478
522.837401,-0.026,-0.013551618121809052,-0.0714,-0.06448935628189258,-0.0631,0.042184193039585476,0.1,0.11480301448972381
522.853379,-0.0122,-0.013485685530501293,-0.0509,-0.06382646085350757,0.1037,0.04518496411082521,0.12,0.11505652597802997
522.857325,-0.0173,-0.013671749650964644,-0.055,-0.0633959017874828,0.1787,0.05169789269078495,0.19,0.11871230519861387
522.869549,-0.0297,-0.014453615521649294,-0.0497,-0.06272780901736169,0.1437,0.056185800364405195,0.15,0.12023853421331562
522.886287,0.0104,-0.013241244032788353,-0.0437,-0.06179962321163673,0.0521,0.05598649302955616,0.07,0.11778787400778803
522.890646,-0.0068,-0.012927037006798677,-0.043,-0.06088256842082518,0.0505,0.05571885922323635,0.07,0.11545675820253008
522.904805,0.0121,-0.011706205933296302,-0.0568,-0.06068341874176053,0.0778,0.05679598804161506,0.1,0.11470276999752861
522.9077,0.0025,-0.011013220278013556,-0.0706,-0.061167154412894165,0.0693,0.0574059398444631,0.1,0.11398556170496624
522.920302,-0.012,-0.011061355874208017,-0.0749,-0.06183704931958225,0.0395,0.05653247936424539,0.09,0.11281553430472398
522.93678,-0.0193,-0.011463240953514942,-0.0958,-0.06349377862106603,-0.0506,0.05130650476111146,0.11,0.11267819116790817
522.940214,0.0021,-0.010801619443587382,-0.0955,-0.06505505771272134,-0.0513,0.0463013094069109,0.11,0.11254754769630289
522.95274,-0.0076,-0.010645442885363609,-0.0904,-0.06629139636088127,-0.0426,0.04196466016754939,0.1,0.11193547219892226
522.956759,-0.01,-0.010613957866565384,-0.0899,-0.0674430355627895,0.0018,0.04000540845205918,0.09,0.11086544916482849
522.968719,-0.0124,-0.01070108187307439,-0.0679,-0.0674653265109461,0.0533,0.040653925112934336,0.09,0.10984762237630027
522.984786,-0.036,-0.011935175440241492,-0.038,-0.06602799351041214,0.1153,0.044295197058644854,0.13,0.11083066518721246
522.990275,-0.0382,-0.013216386394376053,-0.0038,-0.06299248163185545,0.1305,0.04850030939724754,0.14,0.11225355956832406
523.000669,-0.0548,-0.015244855350747951,0.0041,-0.059719677649813716,0.1241,0.05218809918274765,0.14,0.1136070444674302
523.006552,-0.0596,-0.017408520943394394,0.0192,-0.05586993727665207,0.0963,0.05433989922261362,0.11,0.11343109107877507
523.017354,-0.0594,-0.019456885775423937,0.0175,-0.05229091594608368,0.0898,0.05606966023614466,0.11,0.11326372078224946
523.033434,-0.033,-0.02011752549369594,0.1073,-0.04450599321700642,0.0965,0.058041871931942476,0.15,0.11505573440262754
523.038833,-0.0449,-0.021326426689125405,0.2493,-0.030173993547884158,0.1284,0.0614739757401404,0.28,0.12310179613908472
523.049549,-0.057,-0.023066600996972945,0.5185,-0.0034094084967678587,0.1931,0.06789475741135306,0.56,0.14441390364449522
523.065873,-0.0858,-0.026126766801998654,0.8385,0.037659343137220816,0.2948,0.07896330583031144,0.89,0.18078395712525155
523.065991,-0.1435,-0.03185229037263286,1.1974,0.09423205810613688,0.4095,0.09508704700932064,1.27,0.23391644702158074
523.082674,-0.2345,-0.041737544500797114,1.4801,0.1618353723448619,0.4824,0.11398036178935378,1.57,0.2990912544839427
523.099178,-0.2949,-0.05408693257392896,1.5585,0.2299653541816979,0.3811,0.12701058804353163,1.63,0.36401363231399425
523.099283,-0.2286,-0.06259976513129827,1.2075,0.27764997105088335,0.4523,0.14287836423653008,1.31,0.4101593087864823
523.118371,-0.1314,-0.06595587414928371,0.7315,0.2997889968532793,0.5152,0.16104039524938227,0.9,0.43405397665055634
523.118648,-0.0366,-0.06452388028834305,0.1631,0.2931212409092169,0.4446,0.1748725710908758,0.48,0.4362952460822365
523.134535,0.1151,-0.055761739786472656,-0.4194,0.25836410720632824,0.2471,0.17839586030595503,0.5,0.4394027950538347
523.137806,0.0982,-0.04825141101640081,-0.5621,0.21834146783040978,0.1617,0.17758142809590843,0.59,0.4467490001731599
523.150543,0.0549,-0.04321963486925931,-0.4802,0.18426627427770684,0.0391,0.17082623648147388,0.48,0.44837100016471304
523.154775,0.019,-0.04018453072929544,-0.3003,0.16062889504464795,-0.0879,0.15820544445798734,0.31,0.4416211952786295
523.166835,-0.0216,-0.03927796825469566,-0.094,0.14820797333515293,-0.1431,0.1435076178990611,0.17,0.4283713808747939
523.18309,-0.0641,-0.04048879907153977,0.1739,0.14946124292856008,-0.1801,0.1277218804405703,0.26,0.4201581427833405
523.199064,-0.0975,-0.04326983326317198,0.09,0.14656069449302056,-0.1103,0.11611105700444493,0.17,0.40795530655000684
523.199164,-0.0856,-0.04533471944545627,-0.0199,0.13844066061531224,-0.0631,0.10736905422374031,0.11,0.3934209013524455
523.215206,-0.0331,-0.04473790386275109,-0.096,0.12700453082919944,-0.0306,0.10063885645672857,0.11,0.379595491530375
523.215318,-0.0022,-0.04266288416212908,-0.1864,0.11171650493509214,-0.0488,0.0933491561417662,0.19,0.37034693096791765
523.231118,0.0118,-0.04000615810543985,-0.2456,0.09428643152362422,-0.0886,0.08447358754948492,0.26,0.36496415384753145
523.247209,-0.003,-0.038200979661272054,-0.1937,0.08023831291271571,-0.0973,0.07560658327877834,0.22,0.35789273170862745
523.24733,-0.022,-0.03741068797047829,-0.157,0.06866571228282713,-0.0608,0.0689526036066428,0.17,0.3487272326008895
523.263282,-0.0507,-0.038058947093869595,-0.1203,0.059447872659274585,-0.0505,0.06312564733314803,0.14,0.33854541637645585
523.279412,-0.0817,-0.04018777894294913,-0.0516,0.054030903261261184,-0.0687,0.05669512795104324,0.12,0.32788466435809216
523.279536,-0.084,-0.04232496045792722,-0.0362,0.0496293957851021,-0.0663,0.05069536561196796,0.11,0.3172561441455023
523.295282,-0.0883,-0.044567645313638084,-0.0447,0.04502796184436541,-0.0687,0.0448712014357744,0.12,0.30763389321157536
523.295382,-0.0663,-0.04562776017638744,-0.0555,0.04012415882756709,-0.0305,0.0411945574632976,0.09,0.29701760573784
523.311657,-0.0445,-0.045572747484856346,-0.0567,0.03540102912866138,-0.0187,0.03827287173338065,0.07,0.28594357618965266
523.327502,-0.0584,-0.0461984671197414,0.0174,0.03452293014677546,0.0361,0.03816687799028891,0.07,0.27540974320479156
523.328067,-0.0488,-0.04632537116268084,0.088,0.037131567700591284,0.1051,0.04143190833222603,0.15,0.2692921947557773
523.344002,-0.0533,-0.04666559695962323,0.1299,0.04165685708105024,0.1623,0.047327912803824757,0.21,0.2663998925725687
523.362804,-0.1056,-0.0495404458884221,0.1586,0.047361400638072176,0.0734,0.048599721935345494,0.2,0.2631608734226873
523.363036,-0.0934,-0.051679936332889316,0.143,0.05202669816792231,0.0612,0.04921436964581644,0.18,0.25910424545084887
523.378555,-0.0862,-0.05336384187762642,0.1154,0.05511807874509683,-0.0299,0.04535513210211808,0.15,0.2537820871361733
523.378687,-0.0767,-0.05450219105432757,0.0926,0.05694646514777504,-0.0853,0.03898171102396598,0.15,0.24871954630026238
523.394504,-0.0599,-0.054765498807775,0.058,0.05699785709178601,-0.0786,0.033246017803284705,0.11,0.24195273916366422
523.394637,-0.0384,-0.05396718179276159,0.0213,0.055256498209259854,0.0041,0.031824260837270815,0.04,0.23210138603372937
523.410816,-0.0434,-0.05345170951018785,-0.054,0.04992691293075937,0.0608,0.03323771152813565,0.09,0.22516961110525477
523.427254,-0.0201,-0.05182479685115429,-0.148,0.0402719415682833,-0.0031,0.03146514023408025,0.15,0.22150280080743745
523.427344,0.0247,-0.04809187993158579,-0.1691,0.030058676125928017,-0.0594,0.027032694369003164,0.18,0.21947827393878197
523.443313,0.036,-0.0439898370080938,-0.1567,0.020948496802712015,-0.1298,0.01938231903392984,0.21,0.21901591911249993
523.459423,-0.0007,-0.041878137641845316,-0.0864,0.01571198476355533,-0.2063,0.008373425422518625,0.22,0.21906392305823164
523.459851,-0.0247,-0.04104017970809676,-0.0547,0.012277253799479458,-0.246,-0.004035034354189601,0.25,0.22057299998222032
523.4757,-0.0294,-0.04047236606379936,-0.0346,0.009990558492187777,-0.2455,-0.015813813166180354,0.25,0.22200846339772176
523.476796,-0.0486,-0.0408688360119067,-0.0121,0.008912970273056667,-0.1974,-0.0246716759385618,0.2,0.22093487981734508
523.491875,-0.0411,-0.040880112304008814,0.0059,0.008765996113395366,-0.1331,-0.02996086247814415,0.14,0.2169868368994258
523.508303,-0.0338,-0.040534740972105944,0.0112,0.008884728010302908,0.0136,-0.02783594235725907,0.04,0.2083533326604294
523.509269,-0.048,-0.04089889994907639,0.0153,0.009197668107361301,0.0698,-0.023073213461783017,0.09,0.20257999935992066
523.524608,-0.0553,-0.0416013926344873,0.0289,0.010158757467977824,0.0997,-0.017084276219744822,0.12,0.1985517067082172
523.525581,-0.0506,-0.04204034909134157,-0.0031,0.009511988811003295,0.1202,-0.010387482257806049,0.13,0.19520772101513342
523.540637,-0.0793,-0.043857893038105396,-0.0401,0.007091891795832401,0.1101,-0.004510044098888679,0.14,0.19251466145341958
523.556457,-0.0723,-0.04524531288990513,-0.0452,0.0045410678057917955,0.0504,-0.001831505362357523,0.1,0.1880017511386186
523.558998,-0.077,-0.04679432201722683,-0.0133,0.0036707718152653663,0.0175,-0.0008885051007791072,0.08,0.18273337303429574
523.572399,-0.077,-0.04826776972370357,0.0496,0.0059112219706182745,-0.0104,-0.0013524804617167118,0.09,0.17820979386189106
523.575221,-0.0868,-0.0501473907127912,0.0935,0.0101838452891247,-0.0433,-0.0033987009269988233,0.13,0.1758580966003354
523.588924,-0.1013,-0.05264263994631358,0.1014,0.014633413811606422,-0.033,-0.004842666735437906,0.15,0.17459672603446538
523.604946,-0.0989,-0.05489909653429828,0.1028,0.018934222893967085,-0.0312,-0.006128390309318983,0.15,0.1733968857401012
523.607779,-0.0824,-0.05624060402043007,0.0772,0.021776455923529666,-0.0209,-0.006848956635693666,0.11,0.17030435472838895
523.621624,-0.0606,-0.05645325748284811,0.0587,0.023577604415064804,-0.0127,-0.007134373385172024,0.09,0.16638706913188217
523.638422,-0.0702,-0.057123830288562834,-0.0266,0.02112991639481774,-0.077,-0.010542452732236803,0.11,0.16363648039374157
523.64421,-0.0555,-0.057044619054974405,-0.0742,0.016479676570680286,-0.1853,-0.019067211135542324,0.21,0.1658981154964859
523.656207,0.0047,-0.05403268641814638,-0.1098,0.010319692347720271,-0.2169,-0.028717591080150016,0.24,0.16951284156982804
523.658242,0.0527,-0.04882621390994412,-0.0878,0.005533365891733915,-0.1437,-0.03432648907624026,0.18,0.17002441027373888
523.672583,0.0501,-0.044000544938727335,-0.0752,0.001595152921405431,-0.0877,-0.036930074974960245,0.13,0.16807200001648331
523.688892,-0.0147,-0.04257125006366746,-0.0907,-0.0029070496601265416,-0.0547,-0.03779690058593779,0.11,0.16523921952787438
523.690196,-0.0531,-0.04308484762153734,-0.1095,-0.00810670577426671,-0.0818,-0.03994339324028229,0.15,0.16449584296553904
523.705098,-0.0629,-0.04405144042048673,-0.1139,-0.013267354273082968,-0.1282,-0.044248593570024614,0.18,0.16525214330868349
523.706717,-0.0795,-0.04578063844875568,-0.0969,-0.01734699552805453,-0.1502,-0.049416954859291706,0.2,0.1669471607082599
523.721143,-0.0816,-0.04752792437808467,-0.0272,-0.017827629892539675,-0.1627,-0.05494295706127747,0.18,0.16758388457614967
523.737194,-0.0729,-0.048765586603543944,0.0498,-0.014528721117293837,-0.1823,-0.06115549574121515,0.2,0.16916515849926433
523.740289,-0.0814,-0.050357509208249114,0.0476,-0.011498051794499016,-0.1228,-0.06416254472944855,0.15,0.1682302727188124
523.753076,-0.0804,-0.051822996563944276,0.005,-0.010693268780133209,-0.0038,-0.061218030352402274,0.08,0.16392635697643132
523.756399,-0.075,-0.05295358209741041,-0.059,-0.01304969469329744,0.0858,-0.05404641911569972,0.13,0.16227141273367857
523.768721,-0.0602,-0.05330706589753673,-0.0799,-0.01631068519606342,0.0773,-0.04763927671981193,0.13,0.16069719747837719
523.784561,-0.0009,-0.050750623658632504,-0.0529,-0.018095529820645693,-0.1014,-0.05026175102616256,0.11,0.1582241634550417
523.788991,0.0201,-0.04729449567528458,-0.0287,-0.018612821048906877,-0.1236,-0.053839226585861946,0.13,0.15684737499382015
523.800471,0.0171,-0.044153300764295085,-0.0117,-0.01827561026603337,-0.1363,-0.05786170333777112,0.14,0.1560255518233899
523.807026,-0.0025,-0.04212143243432947,0.0244,-0.016193873179885403,-0.1465,-0.06218552268714813,0.15,0.15573162246615135
523.817076,-0.0173,-0.04091063085216705,0.0484,-0.013042952536964162,-0.1324,-0.06561061914143358,0.14,0.15496422624829032
523.833236,-0.0531,-0.04150523422523207,0.0557,-0.009689637779063471,-0.1157,-0.06805400357355877,0.14,0.15423426399227616
523.84024,-0.0741,-0.04309522279961099,0.0557,-0.006499899350816473,-0.0989,-0.0695586863260681,0.14,0.15353990965118952
523.849748,-0.0711,-0.044461309492312896,0.0558,-0.0034608798702888397,-0.0582,-0.0690046040662599,0.11,0.15141601161942417
523.865548,-0.0704,-0.04572661146829763,0.0273,-0.001960349144908896,-0.0514,-0.068145842892296,0.09,0.14842010861359858
523.8657,-0.0673,-0.04677897188447823,0.0493,0.0005401556914281229,-0.0354,-0.0665484847024279,0.09,0.14557034721781328
523.882526,-0.0713,-0.047975119597430504,0.0714,0.003996733462577971,-0.0245,-0.06449733910718751,0.1,0.14334740345109068
523.898763,-0.0866,-0.04985926010487292,0.0968,0.008523722074159534,0.0203,-0.06036088354098324,0.13,0.14269631059981797
523.898892,-0.0857,-0.05160758888024497,0.0593,0.011000613680298093,0.0236,-0.05626523068532552,0.11,0.14110136861933903
523.914862,-0.092,-0.053577950398281796,0.0576,0.013273754476381112,-0.0161,-0.05430595113969988,0.11,0.13958422868668835
523.915005,-0.096,-0.05564731867153634,0.0198,0.013592107916557643,-0.0576,-0.054466636449958424,0.11,0.13814109558002063
523.931416,-0.0832,-0.05699135190707115,0.0034,0.013094931920628002,-0.1276,-0.058034117598740935,0.15,0.13871957872245866
523.949946,-0.0452,-0.056416164009165236,0.0084,0.012865910851329074,-0.1564,-0.06283245332563162,0.16,0.13975764805307042
523.950209,-0.0395,-0.05559098527701083,0.0087,0.012662695687849607,-0.0732,-0.06333818730974713,0.08,0.13684264083096942
523.965232,-0.0503,-0.055332888434229816,-0.0215,0.0109962227274667,-0.0006,-0.060277787928783855,0.05,0.1326064144489709
523.971157,-0.0213,-0.053672747534999087,-0.0356,0.008723236252956129,-0.0609,-0.060308139737135856,0.07,0.12955244301243574
523.98713,0.0003,-0.0510399305820723,-0.0451,0.006097712533299731,-0.1186,-0.06315164511581216,0.13,0.1295742750606096
523.987608,0.0146,-0.047837982748800474,-0.0498,0.003370994848748524,-0.1451,-0.0671491258418701,0.15,0.13057065188692132
524.003238,0.0146,-0.044792227492761426,-0.0593,0.00031387314880957154,-0.1452,-0.07095648555690083,0.16,0.13200622984365687
524.019428,-0.0021,-0.042709679810187695,-0.0307,-0.0011989987121079687,-0.1618,-0.07538787650534469,0.16,0.13337177960738092
524.020383,-0.0259,-0.04188969542920293,-0.0236,-0.0022917304822490433,-0.1664,-0.07982749228557177,0.17,0.13515852206555745
524.035711,-0.0424,-0.04191458833509547,0.024,-0.001009207044090553,-0.1873,-0.08507005363749509,0.19,0.13783371611114
524.036372,-0.0395,-0.04179680353826154,0.0526,0.0016058762263528887,-0.1748,-0.08944712419176362,0.19,0.14037841288620634
524.051768,-0.0484,-0.042118910682736585,0.0811,0.005483638361652748,-0.1263,-0.09124482545070198,0.16,0.14133556347712312
524.069143,-0.0371,-0.04187408577138358,0.067,0.008484436490352614,-0.0522,-0.08934019981896041,0.09,0.13883138964897077
524.070458,-0.0391,-0.04173876451424292,0.0464,0.010333976173750047,-0.0279,-0.08634311690096233,0.07,0.13547376088560634
524.086078,-0.0482,-0.04205394673306033,-0.0005,0.009805489531128093,-0.0205,-0.08313125753993977,0.05,0.13130430913508895
524.086491,-0.0425,-0.042075705429008604,-0.019,0.008400343700341355,-0.0001,-0.07908095229408905,0.05,0.1273382452748407
524.102973,-0.0252,-0.04125250028613013,-0.0256,0.006741790349105192,0.0035,-0.07505261315779202,0.04,0.12307784306631188
524.11962,-0.0219,-0.04030847588192866,-0.0221,0.005334873746709816,-0.0227,-0.07249882715009484,0.04,0.11902526535576008
524.122582,-0.012,-0.038927574619395555,0.0047,0.005303904295650801,-0.0164,-0.06976229899643167,0.02,0.11419476460669861
524.13798,-0.0069,-0.03736525390625431,0.0316,0.006586640671472713,-0.0366,-0.06814462587465453,0.05,0.11106331267466453
524.138111,-0.0189,-0.036464509813266294,0.0872,0.010518999663108191,-0.0402,-0.06678147339296406,0.1,0.1105236388856565
524.154379,-0.0594,-0.03758331421261915,0.1045,0.01510343870393218,-0.051,-0.06601164542257557,0.13,0.11147370528147814
524.170259,-0.068,-0.03906705498273529,0.103,0.019391075840325733,-0.0766,-0.06652815052391334,0.15,0.11335303673116212
524.170394,-0.0457,-0.0393906132762604,0.0577,0.02125980384811472,-0.0722,-0.06680482610811268,0.1,0.11270166908573957
524.186622,-0.0476,-0.039791071165223305,0.027,0.02153981341649937,-0.0562,-0.06628751751747304,0.08,0.1111064657157035
524.186754,-0.0543,-0.04049882379130997,0.0274,0.021825676176670132,-0.0521,-0.06559544349223044,0.08,0.10958907714420577
524.202887,-0.068,-0.04184034458197778,0.0348,0.022458570021710613,-0.1123,-0.06787371454138992,0.14,0.11107253679570793
524.218951,-0.0181,-0.04068227899261301,-0.0107,0.020841078801139362,-0.222,-0.0753920699296148,0.22,0.1163860715861612
524.219052,0.0187,-0.03778558245638798,-0.0465,0.017556148127913052,-0.1621,-0.07962172505499944,0.17,0.11900138516732406
